m	c	logL
-3.11042445071472570817e+01	-2.66729881556248393792e+00       -8.132096e+06
-3.12787526722161040027e+01	4.71673298718208044988e+00       -7.704016e+06
-3.12351595266138879481e+01	8.51474639147268952399e+00       -7.431470e+06
-2.82078315834688169161e+01	-4.76394510495275724793e+00       -6.984313e+06
-2.90428906011806198251e+01	2.70557361149629471697e+00       -6.858632e+06
-2.77041532503261436204e+01	6.35187909453718724251e-01       -6.429685e+06
-2.55668857117464050077e+01	-9.59921612000427515454e+00       -6.193523e+06
-2.55212520839620076174e+01	-9.15256840724554798783e+00       -6.147589e+06
3.26326478323828297334e+01	7.33839728040575955959e+00       -5.934887e+06
-2.67773435523202962827e+01	6.30950583160979494579e+00       -5.719476e+06
-2.68217437926869664011e+01	9.67400592099830092252e+00       -5.543873e+06
-2.53286560843176573599e+01	-2.89383174401026010969e-01       -5.543642e+06
-2.34948697415234200037e+01	-8.40281224609983468099e+00       -5.317547e+06
-2.35271764606096809302e+01	-7.53853894753543585239e+00       -5.280210e+06
-2.40928437176678045262e+01	7.09192167166653675281e+00       -4.685385e+06
-2.29488892783348426008e+01	1.05768364205930764932e+00       -4.601750e+06
-2.28366126201529731077e+01	1.98877224416563747056e+00       -4.514373e+06
-2.36331631323209521156e+01	9.09044798890845662243e+00       -4.423699e+06
2.93151000593463528787e+01	1.96712449242672171579e+00       -4.415482e+06
-2.16608731056678891491e+01	-3.64232541159395584174e+00       -4.403627e+06
-2.28820677626799700022e+01	6.86614609251472529650e+00       -4.281602e+06
-2.32761390569888924063e+01	9.59152130855422591083e+00       -4.277948e+06
-2.16693706629939093489e+01	-2.17241388331848916948e-01       -4.231569e+06
-2.11516759453737250851e+01	-3.03766870059983062902e+00       -4.201565e+06
-2.12825208066536326612e+01	-2.10001823127156406201e+00       -4.197726e+06
3.00313219284296266665e+01	-8.52430947924182369491e+00       -4.130334e+06
-2.26920225071222674273e+01	9.85275355221353699164e+00       -4.071812e+06
-2.15613304558200908900e+01	3.31835335446276502580e+00       -4.020712e+06
-2.02275053547201615345e+01	-4.93373657016431899081e+00       -3.993179e+06
-2.08528782998029882378e+01	-6.25898985738452040550e-01       -3.983701e+06
-2.16487643619446998855e+01	6.15047032890538325489e+00       -3.912181e+06
-1.99134319817353748761e+01	-5.28725546049725103614e+00       -3.909410e+06
-2.17874344376075939067e+01	7.81558388750784249766e+00       -3.877249e+06
-1.89894634906780268579e+01	-9.68984183083236771949e+00       -3.830310e+06
-1.90930498814485041237e+01	-7.88285639468698207111e+00       -3.775177e+06
2.59929316869002171586e+01	8.99418074142505297175e+00       -3.681606e+06
-2.03851982985036102036e+01	3.56466983348773203133e+00       -3.636159e+06
-1.93229510465265832408e+01	-3.10460944648129633094e+00       -3.619204e+06
-1.91932058766585527110e+01	-1.85260937111584711445e+00       -3.521228e+06
-1.79347385064451927406e+01	-7.74962617394855879382e+00       -3.413295e+06
2.53188206719558728253e+01	7.65265111365508587937e+00       -3.413258e+06
-1.82792210598338300542e+01	-5.29392610432554100441e+00       -3.403703e+06
-1.76514920127453827092e+01	-9.32127079226848032079e+00       -3.400985e+06
-1.76087951470781476360e+01	-8.23709902399171767229e+00       -3.338614e+06
-1.71178392813891306901e+01	-9.90513603938048170505e+00       -3.269837e+06
2.45878160736955528876e+01	9.07909637011111847471e+00       -3.261614e+06
-1.73129736624583401294e+01	-8.17299751758144310543e+00       -3.248761e+06
-1.92531465789893481144e+01	6.52940823454639573953e+00       -3.165752e+06
-1.72274153408843204716e+01	-6.03865604668947675293e+00       -3.129167e+06
-1.82002173302953629275e+01	1.02116481153414184746e+00       -3.100420e+06
-1.68828040783173918271e+01	-7.45488326150652547142e+00       -3.092834e+06
2.63599021163132150036e+01	-7.40707927659317544311e+00       -3.056717e+06
-1.80248228632721634312e+01	1.04498048056294390307e+00       -3.049552e+06
-1.63647956819801088102e+01	-6.28680938084973828239e+00       -2.897334e+06
-1.61316624067721825497e+01	-6.94127553205444236539e+00       -2.860886e+06
-1.78467494979421488210e+01	4.40504372466937077490e+00       -2.859422e+06
-1.79982332677179854841e+01	5.52001418897095952332e+00       -2.855312e+06
-1.73611352971543659862e+01	1.36679800811239093861e+00       -2.851315e+06
-1.76260892101251975816e+01	3.46066014201522964555e+00       -2.837736e+06
-1.64086885040498202670e+01	-1.40588717360768278297e+00       -2.707239e+06
