# m c logL logPrior
5.075153083540451249e+00 -4.267676067776898563e+00 -5.305711840942320123e+03 -1.287858941068507623e-01
3.170733486475693752e+00 -2.251683354098390044e+00 -5.302762792451740097e+03 -5.026775421129153765e-02
3.247381877131537475e+00 -2.667564370264218443e+00 -5.299427220289418074e+03 -5.272744527961174821e-02
3.829616906242335528e+00 4.529993075794574331e+00 -5.297896925757027020e+03 -7.332982824288560020e-02
5.257409650398293444e+00 -6.759445088155958459e+00 -5.295641186180596378e+03 -1.382017811605055491e-01
3.833609138025816154e+00 -5.534891787716821554e+00 -5.290123566469101206e+03 -7.348279511577521239e-02
4.996441553897971843e+00 -9.033761388489420341e+00 -5.285950783563410369e+03 -1.248221410075918969e-01
1.750550577619239156e+00 9.297941422380935350e+00 -5.282717257663568489e+03 -1.532213662401526143e-02
3.247094613075824476e+00 7.430438181441148870e+00 -5.276382923758349534e+03 -5.271811713133018468e-02
3.864637175318671236e+00 4.324904996386110589e+00 -5.273685398398460165e+03 -7.467710248427539277e-02
1.905082071144081901e+00 6.906046846681009654e+00 -5.269871833844405955e+03 -1.814668848897312350e-02
4.712992883534704802e+00 -8.594392840577754100e+00 -5.265854039302611454e+03 -1.110615096012438491e-01
3.963780851831074425e+00 3.762355720666807013e+00 -5.264990369500881570e+03 -7.855779320671339716e-02
3.277680998759461062e+00 7.285219420610629548e+00 -5.263652817080002023e+03 -5.371596364814409941e-02
2.666110756809005444e+00 7.942772334694119252e-01 -5.257279455671704454e+03 -3.554073283786343684e-02
4.704809704964459272e+00 -1.093075078828915858e+00 -5.245957823555675532e+03 -1.106761717996388172e-01
1.990071843601332491e+00 6.043461303907026405e+00 -5.241997997053918880e+03 -1.980192971347403269e-02
1.786751950319224846e+00 8.594363497518038741e+00 -5.232069558645063807e+03 -1.596241265984776544e-02
3.500082229466787709e+00 6.212814308208836067e+00 -5.231784322881890148e+03 -6.125287806514599642e-02
2.560084887971479706e+00 1.520702268535073287e+00 -5.221831890726011807e+03 -3.277017316809972131e-02
4.883146116514232915e+00 -8.872068729820977495e+00 -5.218794627562838286e+03 -1.192255799761401808e-01
4.820126367123036104e+00 -8.764757361562278248e+00 -5.204085675721359621e+03 -1.161680909751735824e-01
4.425975803301119171e+00 8.700094616687972238e-01 -5.203494863973462998e+03 -9.794630905703494150e-02
3.083987942615364020e+00 8.103815573564292052e+00 -5.196782447759517709e+03 -4.755490815098472462e-02
1.760023077928166479e+00 9.440716078567611191e+00 -5.196751172348893306e+03 -1.548840617419868296e-02
4.439126349711218111e+00 -7.801866095588473549e+00 -5.195178379705061161e+03 -9.852921374350222250e-02
2.543657179555284031e+00 1.648675500341887812e+00 -5.195061390518196276e+03 -3.235095923551571662e-02
1.999020027406500866e+00 6.004091132092439054e+00 -5.191760142932332201e+03 -1.998040534986143812e-02
3.398356126731227000e+00 -3.407020295211876437e+00 -5.189530687122542986e+03 -5.774412182045832870e-02
2.624612089389261271e+00 1.106445530975061153e+00 -5.188259772064323442e+03 -3.444294309884131378e-02
4.530682807753973584e+00 -8.072844143920683280e+00 -5.186771178289733143e+03 -1.026354335223871456e-01
5.254118750338476751e+00 -7.268097242058227714e+00 -5.162844017025758149e+03 -1.380288192132917702e-01
5.181911224044572606e+00 -5.748387307343011621e+00 -5.151481930806850869e+03 -1.342610196693956315e-01
4.864128598577457829e+00 -8.786847538379644718e+00 -5.143630590735459919e+03 -1.182987351174955293e-01
2.011558451858520336e+00 5.929826098323159655e+00 -5.141421714504303054e+03 -2.023183702621723576e-02
4.806395042676410156e+00 -8.689942018650480549e+00 -5.135218022231712894e+03 -1.155071665313218560e-01
1.902676229242928452e+00 7.104890140013295330e+00 -5.130855554193522039e+03 -1.810088416663044319e-02
1.921651558694291051e+00 6.904518305803801326e+00 -5.114597683436640182e+03 -1.846372356516099225e-02
5.101155570438814735e+00 -4.780465955224149965e+00 -5.104330254040974978e+03 -1.301089407690947386e-01
5.243178321332051972e+00 -7.788967441999688823e+00 -5.101447772491190335e+03 -1.374545945464319407e-01
1.795040420371551093e+00 8.788023898003466172e+00 -5.099638974293568936e+03 -1.611085055383837394e-02
4.040727725861767539e+00 3.226580421227274176e+00 -5.091168251029060229e+03 -8.163740277274005031e-02
5.086175935086313160e+00 -4.629536035002936423e+00 -5.088133474405238303e+03 -1.293459282132556620e-01
2.776976593637932478e+00 9.248534687518972675e+00 -5.081333401140776914e+03 -3.855799500806467855e-02
2.892935676923477306e+00 8.815379723082729768e+00 -5.079929159479720511e+03 -4.184538415408348144e-02
3.501913915634744079e+00 -3.872817251761058177e+00 -5.074921463259291158e+03 -6.131700536258132689e-02
1.837027803345834265e+00 8.080771830350746754e+00 -5.069833317109025302e+03 -1.687335575132810697e-02
3.916499995118103428e+00 -5.782187549125804793e+00 -5.069077224932593708e+03 -7.669486105880052307e-02
4.578818783685085769e+00 -8.131823427696474482e+00 -5.066324019846862029e+03 -1.048279072691368358e-01
2.007842707777797830e+00 6.046597252735679717e+00 -5.060644067223595812e+03 -2.015716169588239320e-02
5.216655437505086645e+00 -8.155740472721426215e+00 -5.058015093746115781e+03 -1.360674697682569267e-01
4.802436188855829791e+00 -8.624477553425647258e+00 -5.056920698429402364e+03 -1.153169667401605369e-01
3.807000660189986174e+00 4.531759303516088799e+00 -5.055566030077807227e+03 -7.246627013343495682e-02
4.007359796801269525e+00 -6.146649711778444214e+00 -5.041794512005369143e+03 -8.029466270509556802e-02
2.160732329185774070e+00 4.657377114172835952e+00 -5.040526371602528343e+03 -2.334382099194290405e-02
5.195954562953446931e+00 -6.204725531545395967e+00 -5.037036857538977529e+03 -1.349897191013837150e-01
5.234950851108359338e+00 -7.415076058223077027e+00 -5.036741652564905053e+03 -1.370235520676006957e-01
4.911497069629482404e+00 -2.948259614274988394e+00 -5.035899798809821732e+03 -1.206140173248949621e-01
1.784930314381858896e+00 9.619709582304182049e+00 -5.033544408549453692e+03 -1.592988113599660971e-02
5.067795587585106176e+00 -4.490444140896940439e+00 -5.032723206867299268e+03 -1.284127605877353751e-01
2.056834677757053420e+00 5.598347692209364013e+00 -5.031606063691172494e+03 -2.115284445811980996e-02
5.203584300569411347e+00 -6.368407818456539360e+00 -5.030089831738082466e+03 -1.353864478656622572e-01
4.516973039843559690e+00 1.397562349710819163e-01 -5.027608955235996291e+03 -1.020152272133678512e-01
5.177517719355384962e+00 -8.419669722292411507e+00 -5.025204686086080983e+03 -1.340334486711949047e-01
4.602975071185936073e+00 -8.166660011980152234e+00 -5.021682727500669898e+03 -1.059368975297958759e-01
2.064291404903922711e+00 5.538128634567273778e+00 -5.020698368545159610e+03 -2.130649502180105223e-02
3.459771972611988211e+00 6.303046625718025098e+00 -5.016190320766577315e+03 -5.985011051235723106e-02
5.176113537887597538e+00 -5.915707291501186127e+00 -5.013920906891235063e+03 -1.339607567855163328e-01
4.773625974473159062e+00 -8.532356077643665770e+00 -5.001595394526876589e+03 -1.139375247208240932e-01
1.984657315889123197e+00 6.352661414020597697e+00 -4.995485940143981679e+03 -1.969432330756109434e-02
1.795909898333341248e+00 9.911219060430024541e+00 -4.993732616865368072e+03 -1.612646181465835979e-02
5.114399549364843978e+00 -8.624229322207229487e+00 -4.993343010031351696e+03 -1.307854137527166005e-01
5.116476966868422238e+00 -5.115895674429328466e+00 -4.990840693605344313e+03 -1.308916827624754253e-01
4.995803324274067592e+00 -8.748484503436813498e+00 -4.986977023308617390e+03 -1.247902542741391174e-01
5.224175033191301054e+00 -7.528405538545450248e+00 -4.978066847160505858e+03 -1.364600238870966320e-01
5.217762784082895067e+00 -7.811626748318311719e+00 -4.977682931683315473e+03 -1.361252423548024448e-01
4.742316457721100775e+00 -8.452794284511146117e+00 -4.973952492419367445e+03 -1.124478269258620405e-01
1.802505387781691226e+00 9.974892480089508240e+00 -4.971084435103457508e+03 -1.624512836491012746e-02
3.482410198647031940e+00 6.162614809116891301e+00 -4.957058537581736346e+03 -6.063590395820429857e-02
4.407194579460869122e+00 8.432862979346875676e-01 -4.942882417749342494e+03 -9.711682030614633698e-02
2.261396399196094364e+00 3.899821607246079402e+00 -4.940591403038099088e+03 -2.556956837148530864e-02
5.155715239162788954e+00 -5.748877448020856207e+00 -4.934983416561909507e+03 -1.329069981366770847e-01
1.802968375602057138e+00 9.648772207152097380e+00 -4.932914021552938721e+03 -1.625347481710560232e-02
2.930063335494945242e+00 8.591446727272707307e+00 -4.931155630233935881e+03 -4.292635575005881998e-02
1.803669802168673675e+00 9.441706965654775630e+00 -4.928058725760561174e+03 -1.626612377627591199e-02
2.131829261342349291e+00 5.003915705397631086e+00 -4.927193839555845443e+03 -2.272347999757733106e-02
5.109404088826482671e+00 -8.541364353533442255e+00 -4.926204585471759856e+03 -1.305300507145838729e-01
1.883058577722503513e+00 7.657750609347129256e+00 -4.924833402745158310e+03 -1.772954803567148782e-02
4.288293269497840399e+00 1.613720160521342484e+00 -4.922767319275876616e+03 -9.194729582610239316e-02
1.913111839397651615e+00 7.264133029623210724e+00 -4.920557575639321840e+03 -1.829998455021732834e-02
1.806380501294394536e+00 9.647877865528393215e+00 -4.914294124302090495e+03 -1.631505257728294023e-02
2.752589046031508335e+00 9.239206733147053541e+00 -4.909436483226804739e+03 -3.788373228166324463e-02
4.426372852568412952e+00 6.866372418513204678e-01 -4.897995800574031819e+03 -9.796388314977315381e-02
2.048132688561131953e+00 5.813106224966194446e+00 -4.895627444265924169e+03 -2.097423754976325549e-02
1.816070758137356744e+00 9.840010431088540344e+00 -4.883301527087387512e+03 -1.649056499280796700e-02
2.462496077103759173e+00 2.420766073053893130e+00 -4.869464723797728766e+03 -3.031943464875701266e-02
4.488193158184165199e+00 -7.753580683272406127e+00 -4.868595742694352339e+03 -1.007193891258557489e-01
2.741389264267179993e+00 5.286626904774394120e-01 -4.866037851508430322e+03 -3.757607549119675039e-02
5.167299656707527333e+00 -6.098264395773268731e+00 -4.862685901369145540e+03 -1.335049287110486316e-01
1.823018929628038798e+00 9.000886189456750230e+00 -4.855053366919411928e+03 -1.661699008891080395e-02
5.064373160310667643e+00 -4.674265071622616396e+00 -4.851651316111358938e+03 -1.282393775343753095e-01
1.818726267714856348e+00 9.673331245490523145e+00 -4.850405386527811970e+03 -1.653882618438005589e-02
4.514815784296343004e+00 3.898541557838675065e-02 -4.842857226385966896e+03 -1.019178078306570284e-01
5.128919689079957323e+00 -5.523602565566143596e+00 -4.839464385346203017e+03 -1.315290858851602129e-01
4.797873198523514127e+00 -8.448006051978914854e+00 -4.838074891608470352e+03 -1.150979361455512773e-01
2.117463929229463915e+00 5.216092323649229812e+00 -4.833592407835250015e+03 -2.241826745793940034e-02
2.174136860914898328e+00 4.721369639040546851e+00 -4.821909644052466319e+03 -2.363435544994444207e-02
5.071032520908346442e+00 -8.465805565968736346e+00 -4.804958052359212161e+03 -1.285768541405502841e-01
5.111052029009617748e+00 -5.343486527877635339e+00 -4.796711771396474433e+03 -1.306142642162166356e-01
2.446389351522475497e+00 2.590565288869808747e+00 -4.788994529922679249e+03 -2.992410429621279039e-02
3.823244468847624145e+00 -5.232946428179176657e+00 -4.788435017844823960e+03 -7.308599134286976329e-02
4.247401971286037359e+00 1.797182463003833108e+00 -4.786310956737263950e+03 -9.020211752842258179e-02
5.155982487077891641e+00 -6.084772363340078094e+00 -4.783404077722595503e+03 -1.329207770352695828e-01
1.882563671973955355e+00 7.934611819886857376e+00 -4.779890410481809340e+03 -1.772022989518030889e-02
4.183083129993403482e+00 -6.685488097615346348e+00 -4.774946885321403897e+03 -8.749092236217705099e-02
3.527344788953648003e+00 5.846951961103851403e+00 -4.773859723424392541e+03 -6.221080630079228041e-02
4.205466345022242258e+00 -6.766737155545389015e+00 -4.773714000730818952e+03 -8.842973589557369396e-02
3.712653189410117793e+00 -4.726189638261854675e+00 -4.771150698407535856e+03 -6.891896852418559483e-02
4.631095364200928266e+00 -8.602960092979792250e-01 -4.767521981886682624e+03 -1.072352213616166450e-01
2.108480348250812320e+00 5.365191663719562243e+00 -4.761944202055950882e+03 -2.222844689479933772e-02
3.815615757407771369e+00 4.332548450042600585e+00 -4.761296767953905146e+03 -7.279461804089240595e-02
5.140250611831592487e+00 -8.109577305144018311e+00 -4.760601545644867656e+03 -1.321108817621753084e-01
2.518434274441232468e+00 9.896544503653069924e+00 -4.758279259509627082e+03 -3.171255597340168209e-02
5.184309417398474729e+00 -7.089573616457024663e+00 -4.752035753263559855e+03 -1.343853206766325858e-01
2.988523798385501529e+00 -9.257010287453997233e-01 -4.748829407573433855e+03 -4.465637246758253492e-02
3.814157442711614276e+00 4.332854250991085010e+00 -4.746664082357100597e+03 -7.273898498896200215e-02
2.197827592431690125e+00 4.584102396718711780e+00 -4.741287671935259823e+03 -2.415223063027039513e-02
3.780301400590717176e+00 -5.016241124503729942e+00 -4.738740370457881909e+03 -7.145339339654067923e-02
3.343701457444686387e+00 6.708830330725920277e+00 -4.728285474501744829e+03 -5.590169718258860415e-02
3.265896352940409031e+00 7.065509480653816787e+00 -4.726953839808449629e+03 -5.333039494074732351e-02
5.166387570571439269e+00 -7.722227917925283514e+00 -4.724376544929845295e+03 -1.334578026467752865e-01
2.763986984530872881e+00 9.091201744132686002e+00 -4.721251238503816239e+03 -3.819812025328033628e-02
3.347174816536910846e+00 6.687485981650199918e+00 -4.718418595326505965e+03 -5.601789626229451702e-02
4.584003213116972120e+00 -7.912919006292325363e+00 -4.712570411804596006e+03 -1.050654272893336294e-01
4.403474669394170427e+00 7.287709432886938510e-01 -4.712104717996561703e+03 -9.695294581998049888e-02
2.233966402654682604e+00 4.307935050872418792e+00 -4.703988893743859990e+03 -2.495302944094951805e-02
4.561819505337388669e+00 -3.901675706679746947e-01 -4.703145369536863655e+03 -1.040509859963832939e-01
4.529654984349470226e+00 -7.760191181175819963e+00 -4.696926542549875194e+03 -1.025888713862100066e-01
4.385599579881509058e+00 8.329950449090431919e-01 -4.685033642026173766e+03 -9.616741837528433590e-02
2.195789154015013622e+00 4.661135886357556046e+00 -4.670833904749647445e+03 -2.410745004444984907e-02
1.858159572020149586e+00 9.756118065815499563e+00 -4.670112232076079636e+03 -1.726378497545052668e-02
3.578688493912703272e+00 -4.039134401290630727e+00 -4.664509837988772233e+03 -6.403505668231586345e-02
5.097249621528969321e+00 -8.154030536036723120e+00 -4.659157998848849275e+03 -1.299097685208861208e-01
3.253277564921934761e+00 -2.370471725333375801e+00 -4.656014237421978578e+03 -5.291907457212196436e-02
4.080689346987297128e+00 2.749411651436197701e+00 -4.647470582531470427e+03 -8.326012773307807369e-02
4.720761498121126998e+00 -1.646185936560189411e+00 -4.646564826335314137e+03 -1.114279456107141464e-01
2.841830012470538680e+00 3.209706905278952860e-02 -4.624573282642482809e+03 -4.037998909889151111e-02
5.041190098508435469e+00 -4.706975409584466696e+00 -4.622725278077984512e+03 -1.270679880464974654e-01
5.002251305399569858e+00 -4.267351588400162044e+00 -4.615035509628509317e+03 -1.251125906118585041e-01
4.151565783679552091e+00 -6.476841929304607781e+00 -4.612931989111648363e+03 -8.617749228109407300e-02
2.207227378168276744e+00 4.612707772762776770e+00 -4.611372496320578648e+03 -2.435926349467802329e-02
2.470027024760206302e+00 2.538409397798760292e+00 -4.609438542709375724e+03 -3.050516751522878295e-02
4.876852193506898026e+00 -3.018621550844860835e+00 -4.606925782274038284e+03 -1.189184365865652154e-01
3.320445977841489871e+00 6.749417703003325109e+00 -4.600097090850625136e+03 -5.512680745881862882e-02
5.064362892348327705e+00 -8.181189289256762365e+00 -4.599292092302579476e+03 -1.282388575269735875e-01
4.182144464477835832e+00 2.100182799607043016e+00 -4.598103561582452130e+03 -8.745166160881302775e-02
1.882596389047484386e+00 8.419275036477436913e+00 -4.592508443428230748e+03 -1.772084582027313657e-02
3.934728841455112480e+00 3.570978793063388501e+00 -4.584980535657093242e+03 -7.741045527889345301e-02
2.087263511646678005e+00 5.753198487855701870e+00 -4.576831594554426374e+03 -2.178334483525811230e-02
2.868588939789470160e+00 8.629337406437953106e+00 -4.576572165416988355e+03 -4.114401252741238524e-02
2.829338811855357516e+00 8.772266582659231204e+00 -4.573805141171013929e+03 -4.002579056135543295e-02
3.364892849323363855e+00 -2.912849227943411279e+00 -4.562274035059461312e+03 -5.661251943713752760e-02
3.855129822207390866e+00 -5.250707272635384726e+00 -4.560180193778965076e+03 -7.431012973036395242e-02
2.876814483211925122e+00 -1.473327727629460959e-01 -4.559663043937217481e+03 -4.138030785408948475e-02
4.540435971953244554e+00 -3.422428412058196034e-01 -4.543173726389256444e+03 -1.030777940770350176e-01
4.477953925100162103e+00 -7.515069432971945851e+00 -4.542054936151048423e+03 -1.002603567765997378e-01
4.077476691779641449e+00 -6.149850956755032350e+00 -4.533653835200489084e+03 -8.312908086003123476e-02
4.671825153357896276e+00 -7.983144457051087883e+00 -4.529467378789757277e+03 -1.091297513177376666e-01
5.007038108163309964e+00 -4.437278224801756821e+00 -4.524261787821877078e+03 -1.253521530829980746e-01
5.065854349219875985e+00 -5.182574932373049670e+00 -4.522100103891774779e+03 -1.283144014375496578e-01
3.027450056366649545e+00 7.977804004962665729e+00 -4.518378317256218907e+03 -4.582726921897214978e-02
2.178147787265391155e+00 4.961024406089034500e+00 -4.508456763578325990e+03 -2.372163891584560050e-02
4.427465856789506660e+00 -7.343898549801092024e+00 -4.504620816287078924e+03 -9.801226956518419020e-02
4.392426622111703871e+00 -7.232189808173258072e+00 -4.496280567378666092e+03 -9.646705815317815902e-02
2.420603361828580713e+00 2.989941339006030763e+00 -4.487473776691380408e+03 -2.929660317647913431e-02
4.338148299848393563e+00 -7.052993358739828800e+00 -4.484501183136417239e+03 -9.409765335738752567e-02
3.963267513208298620e+00 -5.665022585314607007e+00 -4.483126608458504052e+03 -7.853744690626145164e-02
4.101937052644387016e+00 2.527201930673108166e+00 -4.481311182722081867e+03 -8.412943791928460813e-02
2.542624609694219551e+00 2.104418462998171258e+00 -4.478108847784817954e+03 -3.232469952911341121e-02
5.123847620880059850e+00 -7.442840651011280784e+00 -4.476661902101493979e+03 -1.312690722099912610e-01
3.353522054044467460e+00 6.528275453920572957e+00 -4.473211113148167897e+03 -5.623055083481312555e-02
5.132976981413973405e+00 -6.844236234692725240e+00 -4.469537877296776060e+03 -1.317372634586285451e-01
4.593557646616835299e+00 -7.877499222076549401e-01 -4.468912953084040055e+03 -1.055038592639599981e-01
5.067667351936648856e+00 -7.940957870975346111e+00 -4.468090798091031502e+03 -1.284062619494230340e-01
3.408412779357681277e+00 -3.085803877359537761e+00 -4.464646817743314386e+03 -5.808638837244376601e-02
2.094610375784580203e+00 5.807730437886628572e+00 -4.457357046542721037e+03 -2.193696313172210227e-02
2.503433605146855534e+00 9.738386252582943214e+00 -4.456291468680709841e+03 -3.133589907689290216e-02
4.616452015293951661e+00 -9.735007825450641139e-01 -4.452458431190373631e+03 -1.065581460475579223e-01
5.106733424585653935e+00 -6.026520686425685724e+00 -4.451641463843237034e+03 -1.303936313489016396e-01
2.503585192963401429e+00 9.733713136788509246e+00 -4.450028600403407836e+03 -3.133969409212795237e-02
3.199382751690690974e+00 7.213331193410294162e+00 -4.448756248055802644e+03 -5.118024995907948654e-02
1.924854194033042365e+00 9.891605449767086000e+00 -4.445580089487674741e+03 -1.852531834143296766e-02
4.950351244796037165e+00 -8.175353498176809453e+00 -4.444127158368230084e+03 -1.225298872342683865e-01
5.055130907460039680e+00 -5.169881216585078931e+00 -4.443858748536608800e+03 -1.277717424577888006e-01
5.124441783919801985e+00 -7.131120097351197451e+00 -4.431590178696064868e+03 -1.312995179839158144e-01
2.614978502392942161e+00 1.631075014838861748e+00 -4.430012651684703997e+03 -3.419056283988617523e-02
1.915925308798267945e+00 8.200715472480592183e+00 -4.429681892904439337e+03 -1.835384894446869322e-02
2.514571204708683450e+00 9.689870679549850152e+00 -4.428863135935880564e+03 -3.161534171775039204e-02
4.934134523398340022e+00 -3.774711529860046877e+00 -4.415146201072401709e+03 -1.217284174749568293e-01
2.475639507788942595e+00 9.781188704375576748e+00 -4.413482465639270231e+03 -3.064395486262739068e-02
3.026251902301986707e+00 7.920404306622740975e+00 -4.407046570207192417e+03 -4.579100288093197052e-02
3.305478722778150136e+00 6.711530970471146773e+00 -4.400804708728483092e+03 -5.463094793369535629e-02
2.037986938936147574e+00 6.486674427955090749e+00 -4.397176587472084066e+03 -2.076695381637164509e-02
4.933403213845704016e+00 -8.118125530040506632e+00 -4.386109345277821376e+03 -1.216923363519156059e-01
5.072915407979084357e+00 -7.732738456364518953e+00 -4.382979455034434068e+03 -1.286723536825579717e-01
5.020371345624182524e+00 -7.975950978244432221e+00 -4.382476443443003518e+03 -1.260206422398218451e-01
3.207080183989933442e+00 7.142779156294585263e+00 -4.381536708863277454e+03 -5.142681653270451958e-02
1.928035169234221025e+00 8.099436964240913639e+00 -4.378778748666708452e+03 -1.858659806902015696e-02
3.298325565490362266e+00 6.731961119708506303e+00 -4.378168372165928304e+03 -5.439475767983658477e-02
5.084660808527309506e+00 -7.594447356791069303e+00 -4.367041394286672585e+03 -1.292688776888679392e-01
2.480313916372437255e+00 9.734953867105737402e+00 -4.364491291039606040e+03 -3.075978561875388623e-02
4.448114951877726320e+00 1.978941914612254438e-01 -4.363716070205422511e+03 -9.892863312559094235e-02
2.172882691938498922e+00 5.160074270320160750e+00 -4.349769968100009464e+03 -2.360709596462948548e-02
4.999484995904698081e+00 -7.978125793118739040e+00 -4.347241834692884368e+03 -1.249742511213810109e-01
4.127504905501065302e+00 -6.233132281848449807e+00 -4.346832860605374663e+03 -8.518148372467679308e-02
3.332093352816918319e+00 -2.624008834460662687e+00 -4.344413795732456492e+03 -5.551423055943346258e-02
1.941405758579765717e+00 9.747226081393534969e+00 -4.335441750774111824e+03 -1.884528159723337579e-02
5.080829146284082221e+00 -7.531120655766565974e+00 -4.331617061279365771e+03 -1.290741240686492097e-01
1.926017632631365828e+00 9.520746057187460920e+00 -4.326102450817886165e+03 -1.854771960603465372e-02
1.913738017146000780e+00 9.139119814891767390e+00 -4.325287393052633888e+03 -1.831196599134953668e-02
2.162199231392781584e+00 5.287207547105793992e+00 -4.323071319728608614e+03 -2.337552758117767554e-02
4.709442341460083448e+00 -7.885249540088104858e+00 -4.316544219272183000e+03 -1.108942358376851650e-01
5.027786248419333859e+00 -5.030437711885831220e+00 -4.306532545326486797e+03 -1.263931727989727749e-01
4.060130445729978277e+00 2.679271814789764505e+00 -4.306366643852104062e+03 -8.242329618171755079e-02
2.870515634385785386e+00 4.507093920521949848e-02 -4.296514334499612232e+03 -4.119930003626613019e-02
2.594125961172938144e+00 1.863521613941579558e+00 -4.295400513935058370e+03 -3.364744751215710539e-02
2.616613039186427514e+00 9.305013014905000546e+00 -4.287476793965907746e+03 -3.423331898420215597e-02
5.098825527713260364e+00 -6.831098504583136943e+00 -4.285147789174051468e+03 -1.299901088103020130e-01
2.829692041375404088e+00 8.598800072589536825e+00 -4.282416238838563004e+03 -4.003578524511650777e-02
2.715437247538679877e+00 1.047878578681738837e+00 -4.282290159598305763e+03 -3.686799722660221573e-02
4.623516174231587783e+00 -1.160336461168684608e+00 -4.275645644574775361e+03 -1.068845090669054837e-01
2.649731192432307925e+00 9.195932884071275737e+00 -4.274622680632521224e+03 -3.510537696074370745e-02
3.068624636255728788e+00 -1.126002505995463920e+00 -4.267585929915018824e+03 -4.708228579117802737e-02
2.410762291098864640e+00 3.227415864467033657e+00 -4.267040342145108298e+03 -2.905887412092123326e-02
4.984064839850121942e+00 -4.529901035029609169e+00 -4.263297782197619199e+03 -1.242045116391511106e-01
4.989875351723813246e+00 -4.602249332476822552e+00 -4.262994266746456560e+03 -1.244942801287042405e-01
4.994222823689761448e+00 -4.660344476122674884e+00 -4.260797895817845529e+03 -1.247113080633186627e-01
3.984027969283610471e+00 -5.624225156625724864e+00 -4.260488572183212455e+03 -7.936239430017044683e-02
1.932164234917644885e+00 9.306153343664014699e+00 -4.256783724033430190e+03 -1.866629315347443849e-02
2.928881959350511544e+00 8.215670152266616455e+00 -4.255154231620169412e+03 -4.289174765904445880e-02
5.036419085641011151e+00 -7.682858761408570381e+00 -4.255109307005839582e+03 -1.268275860310451586e-01
2.572411358149254035e+00 9.410862565227438026e+00 -4.253344427454995639e+03 -3.308650097767645154e-02
4.631908246065473911e+00 -1.244223165902818451e+00 -4.251971962737995455e+03 -1.072728699998466706e-01
1.928842210175595984e+00 8.754534092940206236e+00 -4.245797526722432849e+03 -1.860216135877538687e-02
1.930750122061824392e+00 9.158255743279962502e+00 -4.243659146355184930e+03 -1.863898016920875061e-02
3.850465094455056025e+00 -5.055554535564839469e+00 -4.242186508481760939e+03 -7.413040721808392131e-02
5.069432264888452444e+00 -5.890854087921224114e+00 -4.240396272694364598e+03 -1.284957174414603220e-01
4.095522513985248914e+00 2.426263042728084240e+00 -4.240255256821985313e+03 -8.386652331280027017e-02
2.081861120807226850e+00 6.212469476832866988e+00 -4.228853686586320691e+03 -2.167072863164361263e-02
1.983734116451179474e+00 9.806659869378568928e+00 -4.228052953652349970e+03 -1.967600522386171030e-02
4.834789274091835232e+00 -3.003430087118606817e+00 -4.220222624266085404e+03 -1.168759366243672798e-01
1.994714098353635112e+00 7.329476011178895689e+00 -4.217287497278179217e+03 -1.989442167085377772e-02
2.068745027137995240e+00 6.386705180310779717e+00 -4.208976900451396432e+03 -2.139852993654092414e-02
2.884481008126345003e+00 1.300344041675272067e-02 -4.204997774018120253e+03 -4.160115343120787679e-02
1.953421582751888153e+00 8.169234253307740445e+00 -4.189724914607381834e+03 -1.907927939980445797e-02
2.453598179120281220e+00 9.672979293457313332e+00 -4.188980448281595272e+03 -3.010072012291179974e-02
3.408943177521957857e+00 -2.938670665755808820e+00 -4.188893368463911429e+03 -5.810446793786751968e-02
2.935171613006958946e+00 8.152417832708755085e+00 -4.188615920181840920e+03 -4.307616198900936222e-02
1.943271829173333742e+00 9.100447604993664896e+00 -4.178452127442234087e+03 -1.888152701029336897e-02
4.966407047644826989e+00 -7.803615398090658850e+00 -4.177548893324472374e+03 -1.233259948144810325e-01
4.235125678295502460e+00 1.510284622584463943e+00 -4.174113139247100662e+03 -8.968144755478971164e-02
2.652592831780921756e+00 9.120818175150999352e+00 -4.173288777400845902e+03 -3.518124365607764453e-02
5.043598700592120565e+00 -7.435911296288841399e+00 -4.170556761821314467e+03 -1.271894392630726067e-01
2.766944785921382710e+00 7.805307656905065006e-01 -4.170066617697314541e+03 -3.827991724168762488e-02
5.075088958519403448e+00 -6.830657455237064468e+00 -4.165582979757640715e+03 -1.287826396844278243e-01
2.277174956707365805e+00 9.978801146457549009e+00 -4.164193751743095163e+03 -2.592762891727596469e-02
3.741160210472734171e+00 4.411696365153162880e+00 -4.160473294194065602e+03 -6.998139860212196361e-02
2.794013019940596365e+00 8.648775533127464499e+00 -4.158659718935821729e+03 -3.903254377798786451e-02
2.833389916143624454e+00 8.502946574129421009e+00 -4.146692618279807903e+03 -4.014049208452187545e-02
3.584687822881908126e+00 5.221387216613912585e+00 -4.143647521420564772e+03 -6.424993393758916815e-02
2.335551750632793855e+00 3.926571228527599988e+00 -4.141804978980422675e+03 -2.727400989941954068e-02
2.574811333741590769e+00 9.327154738246761667e+00 -4.141063980448454458e+03 -3.314826702182074175e-02
2.353836474010168267e+00 9.838969852988334708e+00 -4.137972242862801977e+03 -2.770273073190310936e-02
3.046259304879892049e+00 7.681506719743740774e+00 -4.131033445674794166e+03 -4.639847876283661327e-02
3.696003379478441264e+00 4.634898235533042588e+00 -4.128452799281963962e+03 -6.830220490558029656e-02
2.775028858252359232e+00 8.694666633728797223e+00 -4.127729278034124945e+03 -3.850392582066695935e-02
4.488055892853179962e+00 -7.257515145377926302e+00 -4.124996481890684663e+03 -1.007132284868707678e-01
