m	c	logL
-9.75382471696864712385e+01	9.82036545484197453959e+00       -6.532178e+07
-8.14496999428423009704e+01	9.68692233054333051712e+00       -4.596962e+07
7.63220043565023331666e+01	-2.42695060674361595687e+00       -3.431162e+07
5.69046935146881125434e+01	-6.64767488723213162416e+00       -1.791690e+07
-3.98609838851343525334e+01	-8.72909976858441183367e+00       -1.321502e+07
-3.99159912718386067354e+01	1.67988107529959584951e+00       -1.233324e+07
4.10292064212514873134e+01	7.45480880413051139044e+00       -9.725619e+06
4.26123002240062831447e+01	-5.06644681624653792085e+00       -9.572186e+06
-3.39356155934655348005e+01	2.09036210568712466085e-01       -9.273328e+06
-3.36846431201321365734e+01	1.47200797859241294674e+00       -9.056739e+06
3.96980445874342535717e+01	4.88120019222595047381e+00       -8.874867e+06
4.03225232075236732499e+01	-2.71885175270658585589e+00       -8.624989e+06
-3.09089103873195369943e+01	-9.83859684953410251751e+00       -8.548125e+06
-3.19969051374708826074e+01	2.00478964054844555065e+00       -8.214932e+06
-3.15813181458544249836e+01	2.82745568106588862634e+00       -7.966293e+06
3.81152603072560225428e+01	-9.44990787761649997378e+00       -7.164516e+06
-2.93043985557345010307e+01	3.46803749565647922992e+00       -6.917689e+06
3.62991691000672105361e+01	-4.12331289179896920416e+00       -6.727678e+06
3.55676245543086508860e+01	-4.68512734015019738365e+00       -6.389270e+06
-2.61780524952878721479e+01	-7.98194598099861174489e+00       -6.337584e+06
-2.52470245602008276364e+01	-5.48569113475563341353e+00       -5.813589e+06
-2.55003451671572420878e+01	-6.05613723607172471652e-01       -5.624604e+06
-2.66020301876633169513e+01	8.92237990568432692839e+00       -5.499662e+06
-2.65653129691653049349e+01	9.04501108469470160856e+00       -5.478804e+06
-2.57745921288446595554e+01	4.69802573161417669212e+00       -5.425023e+06
-2.62591796718727295001e+01	8.73364051984015787866e+00       -5.380699e+06
3.29102568009441540653e+01	-4.77106558507797728907e+00       -5.342335e+06
3.07778040092333462496e+01	5.26440088028503261341e+00       -5.111942e+06
-2.52480351112521326229e+01	7.19484943711352453732e+00       -5.090766e+06
