# m c logL logPrior
3.487645320587672071e+00 1.276241661749657696e+00 -7.800884120354363915e+01 -6.081834941108543724e-02
3.509966882529703902e+00 1.218268847644248032e+00 -7.800757852243829404e+01 -6.159933758227643247e-02
3.546521114633210736e+00 9.802138991209161656e-01 -7.800317340828021884e+01 -6.288906008269597170e-02
3.537878550671819333e+00 9.214572003988836801e-01 -7.800263788098013151e+01 -6.258292319651866109e-02
3.484982952866967132e+00 1.251905852151989240e+00 -7.800024288942242379e+01 -6.072553090886683574e-02
3.485106713919264187e+00 1.244390583039107101e+00 -7.799713820696501898e+01 -6.072984403702566536e-02
3.508395174619405754e+00 1.224632301049169314e+00 -7.799688884714751680e+01 -6.154418350646365804e-02
3.534722535392011977e+00 9.303044539303096938e-01 -7.799292137111689271e+01 -6.247131701104066681e-02
3.485326114369978523e+00 1.238477463100229325e+00 -7.799236256361510300e+01 -6.073749061754667167e-02
3.516621025287503421e+00 1.003884219235915198e+00 -7.799229134321558377e+01 -6.183311717747066311e-02
3.537338283824222884e+00 1.062669289539145190e+00 -7.799215251025036366e+01 -6.256381067104249682e-02
3.547368804393847164e+00 9.671821694459593610e-01 -7.798823423406210509e+01 -6.291912717193316740e-02
3.535459206164087931e+00 9.283714894123579198e-01 -7.798666995418375336e+01 -6.249735899225200564e-02
3.523429512283981158e+00 1.151086793748339776e+00 -7.798430448386764624e+01 -6.207277764016865679e-02
3.486833570255836623e+00 1.213745239667824327e+00 -7.797992413976975001e+01 -6.079004173331532812e-02
3.547850264142721421e+00 9.573000471589361293e-01 -7.797719650232752997e+01 -6.293620748388788211e-02
3.541810765597508404e+00 9.152087232801893180e-01 -7.797619984852154573e+01 -6.272211749651204760e-02
3.485285058002305814e+00 1.244538670057221408e+00 -7.797565935695942585e+01 -6.073605967767068542e-02
3.507538049547383796e+00 1.227473247827461700e+00 -7.797287422379807253e+01 -6.151411584511333464e-02
3.489873220253485897e+00 1.275256430147398978e+00 -7.797094794944771934e+01 -6.089607546721217957e-02
3.536657839978786022e+00 1.066817203722844942e+00 -7.796818623914805357e+01 -6.253974338541706812e-02
3.488569023846848971e+00 1.274592660504816344e+00 -7.796593593341141570e+01 -6.085056917071879345e-02
3.535471181995204049e+00 9.290913206712756445e-01 -7.796452428967064918e+01 -6.249778239359281978e-02
3.546310510023197082e+00 9.798610675659222835e-01 -7.796448077121159770e+01 -6.288159116750495492e-02
3.529000708684113086e+00 9.506411495586251093e-01 -7.795950183670170475e+01 -6.226923000946486125e-02
3.531177888114121366e+00 9.428399122472141958e-01 -7.795838095867895845e+01 -6.234608638753053739e-02
3.508900302510710389e+00 1.221417026014798290e+00 -7.795799983328794269e+01 -6.156190666479876422e-02
3.486571471157896340e+00 1.219541270327141325e+00 -7.795776714582832767e+01 -6.078090311746069813e-02
3.492994980215031742e+00 1.271551541663668683e+00 -7.795748782738495208e+01 -6.100506965903704920e-02
3.528846093541222917e+00 9.512836965504575248e-01 -7.795735255971155198e+01 -6.226377375950575138e-02
3.506947680021138325e+00 1.229388287801290502e+00 -7.795677770763631997e+01 -6.149341015202822863e-02
3.543016600815815043e+00 1.014538008372623645e+00 -7.795637291312536377e+01 -6.276483316828225523e-02
3.491362702069284563e+00 1.167425657632824132e+00 -7.795506737556200960e+01 -6.094806758700267724e-02
3.526428785480895112e+00 1.133051893553745471e+00 -7.795383621363379234e+01 -6.217849989534130623e-02
3.487951136749678938e+00 1.201849159327768035e+00 -7.795279176600939763e+01 -6.082901566176689145e-02
3.510064859211525778e+00 1.039524173416415120e+00 -7.795277212330037742e+01 -6.160277657935814277e-02
3.547186364483785770e+00 9.661384324641780763e-01 -7.795182255833586282e+01 -6.291265552189849453e-02
3.536853656009936397e+00 9.258841391586041247e-01 -7.795019444175592582e+01 -6.254666892015425805e-02
3.541105631022903211e+00 1.030943041451918951e+00 -7.794319685415754861e+01 -6.269714545031057629e-02
3.512528218953605563e+00 1.205087765624666130e+00 -7.794230289437891201e+01 -6.168927244472693916e-02
3.489915581624457808e+00 1.181643903630448023e+00 -7.794137164811468210e+01 -6.089755383432587932e-02
3.485620746942371895e+00 1.244249458894608917e+00 -7.793766669831325089e+01 -6.074775995757548258e-02
3.485749384905997950e+00 1.257223429685436988e+00 -7.793598428027976865e+01 -6.075224387186271141e-02
3.533729174364434567e+00 9.353027046615212114e-01 -7.793272333468172519e+01 -6.243620938877173648e-02
3.536892286323583434e+00 9.264257385664438349e-01 -7.793253721622630792e+01 -6.254803522527632720e-02
3.530317684298586833e+00 1.108575048713548394e+00 -7.792942871789740877e+01 -6.231571476035668161e-02
3.487435764727802034e+00 1.269775991777715607e+00 -7.792843509545608072e+01 -6.081104106551294547e-02
3.493854210158741314e+00 1.268855065292459283e+00 -7.792790075109378733e+01 -6.103508620921980349e-02
3.510550482637270431e+00 1.037545095842258069e+00 -7.792730766504060114e+01 -6.161982345572385167e-02
3.497124227512860450e+00 1.122489777245378573e+00 -7.792457995639546198e+01 -6.114938931328710997e-02
3.529271182440709254e+00 1.114986883518746419e+00 -7.792421291185101495e+01 -6.227877539603220852e-02
3.543258308946452217e+00 1.010386455732073419e+00 -7.792056411383201464e+01 -6.277339721959035446e-02
3.485879296616921419e+00 1.239282611578517823e+00 -7.792052256192778259e+01 -6.075677235291242206e-02
3.512557649547728644e+00 1.204185218435018800e+00 -7.791494652515385155e+01 -6.169030620698131434e-02
3.545751631210646071e+00 9.830159496026197319e-01 -7.791490368449358073e+01 -6.286177315116479869e-02
3.522159122391130381e+00 1.156120004565523773e+00 -7.791432128050311690e+01 -6.202802441721528420e-02
3.504655119496967952e+00 1.236941324096252570e+00 -7.791296088924335095e+01 -6.141303753308152702e-02
3.541377432304452455e+00 9.186618928390490879e-01 -7.791163322610951525e+01 -6.270677059017637500e-02
3.496433026110914888e+00 1.262638395476993525e+00 -7.790946059310506655e+01 -6.112521953039565248e-02
3.500999230406647289e+00 1.096005405612532568e+00 -7.790933355277995531e+01 -6.128497805653967956e-02
3.503119685861194377e+00 1.242361169940015220e+00 -7.790817400746762189e+01 -6.135923766734117241e-02
3.506189526109391164e+00 1.230917173199439718e+00 -7.790703834563123564e+01 -6.146682496499598219e-02
3.547509383027307006e+00 9.332426425368679501e-01 -7.790554632376614563e+01 -6.292411411333391491e-02
3.509456485045503449e+00 1.044298634290528049e+00 -7.790530046463769054e+01 -6.158142410213970214e-02
3.546706516134662923e+00 9.244984131215414624e-01 -7.790418362672866692e+01 -6.289563555796039152e-02
3.547370223250139176e+00 9.542394087781999046e-01 -7.789807477053618356e+01 -6.291917750400871645e-02
3.535367590599145071e+00 1.073590331509721274e+00 -7.789642660216824765e+01 -6.249412000329401806e-02
3.493210696932782522e+00 1.154211785637735410e+00 -7.789380023209155013e+01 -6.101260486582808090e-02
3.490595674475956756e+00 1.270942634290416207e+00 -7.789314387634092895e+01 -6.092129081335130592e-02
3.515216507330698459e+00 1.191017351147146464e+00 -7.788904331964383232e+01 -6.178373546705117486e-02
3.547485388083723379e+00 9.420451064061000634e-01 -7.788578688292302843e+01 -6.292326289333761979e-02
3.492371825348191461e+00 1.161750694890430813e+00 -7.788578466135039946e+01 -6.098330483242930117e-02
3.547464253136105139e+00 9.452746840992263255e-01 -7.788477844465428745e+01 -6.292251313639252164e-02
3.537176379612107180e+00 1.059757481237770804e+00 -7.788025347601333692e+01 -6.255808370242905980e-02
3.547424777429563747e+00 9.424344667902567751e-01 -7.787956958437959543e+01 -6.292111275760595146e-02
3.544392617302831727e+00 9.196892283002360280e-01 -7.787861969546007401e+01 -6.281359512795409161e-02
3.510674422229008940e+00 1.211501167380115485e+00 -7.787708924830069179e+01 -6.162417449446492418e-02
3.527628775230226221e+00 1.123581436161759761e+00 -7.787566107327916143e+01 -6.222082387916152285e-02
3.537957252286927812e+00 1.053588198593223835e+00 -7.787454123539576756e+01 -6.258570759504834824e-02
3.511439380301029090e+00 1.207999900134953730e+00 -7.787238596300042559e+01 -6.165103260764437376e-02
3.541336140709530511e+00 1.025296867066058937e+00 -7.786389269681184544e+01 -6.270530830747736428e-02
3.520768725522215536e+00 1.162152805471899253e+00 -7.786284578214581131e+01 -6.197906209307662423e-02
3.508321627210016835e+00 1.052163664841535340e+00 -7.785829391749453521e+01 -6.154160319974771171e-02
3.497069958070039508e+00 1.125383985312163215e+00 -7.785654681417233292e+01 -6.114749145817992976e-02
3.487797654209635834e+00 1.264600855272901336e+00 -7.785514780112845301e+01 -6.082366238355118443e-02
3.508236765905223375e+00 1.052758356348083346e+00 -7.785481136097695298e+01 -6.153862602824570344e-02
3.487843230826621621e+00 1.264751391036152972e+00 -7.785475767825084858e+01 -6.082525201411542737e-02
3.547089811756338307e+00 9.514178867337068635e-01 -7.785466752068219876e+01 -6.290923066332806957e-02
3.545969859371954858e+00 9.742575542970082214e-01 -7.785033375551293489e+01 -6.286951121787179297e-02
3.540880040941591478e+00 1.028622586901674296e+00 -7.784943274920877343e+01 -6.268915732169262622e-02
3.528489691764272962e+00 1.117526173676935963e+00 -7.784938891424260987e+01 -6.225119752443366433e-02
3.546121787710363460e+00 9.716011337072043563e-01 -7.784754059631677592e+01 -6.287489866637072100e-02
3.502551711544588109e+00 1.088051407227629719e+00 -7.783995664588447028e+01 -6.133934246021961745e-02
3.486820394106845189e+00 1.254164332134071858e+00 -7.783614192648440167e+01 -6.078958230379708644e-02
3.491141649152754489e+00 1.175542344158697183e+00 -7.783467845374832450e+01 -6.094035007224508221e-02
3.487402143255215581e+00 1.260043206487285072e+00 -7.783314549918979708e+01 -6.080986854390535434e-02
3.540909046750091882e+00 9.229165810224442268e-01 -7.783233428734547488e+01 -6.269018438678322647e-02
3.540286878113308777e+00 1.032796183978936577e+00 -7.782904032558590757e+01 -6.266815589670639286e-02
3.530200071929189942e+00 1.106155253760209733e+00 -7.782879275767491833e+01 -6.231156273924428474e-02
3.523577228848810527e+00 1.145727541222129942e+00 -7.782653524915474463e+01 -6.207798243830930929e-02
3.525332129392499070e+00 1.135674020939449802e+00 -7.782547104999795806e+01 -6.213983311263525378e-02
3.530225900650837190e+00 9.506139782194797938e-01 -7.781742487522004126e+01 -6.231247454813008263e-02
3.498068710006078774e+00 1.119560978603444834e+00 -7.781625090486008389e+01 -6.118242349961795779e-02
3.544698554454573713e+00 9.248293687963925480e-01 -7.781382441972152719e+01 -6.282443920976173157e-02
3.487243972497321653e+00 1.225947301748797180e+00 -7.781370091627573515e+01 -6.080435261859449408e-02
3.544706865601453760e+00 9.874167778219682390e-01 -7.780618181536731015e+01 -6.282473381521040678e-02
3.505165195905268760e+00 1.072642166233364946e+00 -7.780479577742050878e+01 -6.143091525292810468e-02
3.525060756085365288e+00 1.136579841604035357e+00 -7.780331824370664151e+01 -6.213026667046563783e-02
3.487924272612798582e+00 1.215129585466421025e+00 -7.780309335852408026e+01 -6.082807865740759434e-02
3.545050069205043286e+00 9.267552037309891855e-01 -7.780301293347220337e+01 -6.283689996585341275e-02
3.489864850930068485e+00 1.265250178432711037e+00 -7.780142033087018660e+01 -6.089578338878574165e-02
3.495280051794716680e+00 1.141557581554581535e+00 -7.779460693169338015e+01 -6.108491320237039585e-02
3.521102622318011299e+00 1.158376836587005076e+00 -7.779429374163794364e+01 -6.199081838447387943e-02
3.525566708280231332e+00 9.690857189425379214e-01 -7.779141497080047429e+01 -6.214810307266951939e-02
3.517613370179033083e+00 1.004667230754298979e+00 -7.779125876569362674e+01 -6.186801911031147155e-02
3.516302296243277947e+00 1.011137274579827050e+00 -7.779117829261039674e+01 -6.182190919282874036e-02
3.493151784986355146e+00 1.263826641477069135e+00 -7.779037611875715186e+01 -6.101054696476680000e-02
3.495268856296519733e+00 1.260337336240626271e+00 -7.778679349350073835e+01 -6.108452188898189777e-02
3.535404379738983582e+00 9.356326340671752284e-01 -7.778657623477208460e+01 -6.249542064138792485e-02
3.494543312472504937e+00 1.147858620407847141e+00 -7.778650863010713579e+01 -6.105916481373153959e-02
3.543864555777382463e+00 9.957513416977308296e-01 -7.778405405301367637e+01 -6.279487994847611498e-02
3.527531912896224586e+00 1.121338157093424881e+00 -7.778369162378217538e+01 -6.221740698250648877e-02
3.528316213720338101e+00 1.116509666730504113e+00 -7.778275732695132660e+01 -6.224507652000912244e-02
3.543427978586883853e+00 9.251480101538595013e-01 -7.778102079247983625e+01 -6.277940919716164248e-02
3.543645015657777453e+00 9.254132860010297890e-01 -7.778057313495652636e+01 -6.278709998498105405e-02
3.531394143160319743e+00 1.096637476684790391e+00 -7.777475531510370388e+01 -6.235372297173503997e-02
3.524009613849628852e+00 1.141731514754058763e+00 -7.777445572099907167e+01 -6.209321879252305970e-02
3.502340841493514212e+00 1.240688383208536916e+00 -7.777372327525411322e+01 -6.133195684996748526e-02
3.499832649997485223e+00 1.108641997500967369e+00 -7.777163099608453933e+01 -6.124414288994210059e-02
3.546275241688538138e+00 9.544858734730004013e-01 -7.777106714298298584e+01 -6.288034044906548603e-02
3.519219377474651189e+00 9.975640136857661933e-01 -7.777105912543390787e+01 -6.192452513396535380e-02
3.491305041487965610e+00 1.177527814124532668e+00 -7.777085654389102842e+01 -6.094605446359641771e-02
3.507961974504134162e+00 1.056921446163803013e+00 -7.776992792953979006e+01 -6.152898607283471127e-02
3.533963958726815680e+00 9.403122740057796580e-01 -7.776736757096591646e+01 -6.244450630790053525e-02
3.492820521103939591e+00 1.262969918250873125e+00 -7.776578077347488716e+01 -6.099897596322399057e-02
3.492386745790120539e+00 1.263200188060027429e+00 -7.776337117723747383e+01 -6.098382591085253074e-02
3.535545121391074019e+00 9.361850334426056186e-01 -7.776225426284436537e+01 -6.250039652696111336e-02
3.511730040142361453e+00 1.035986241775762151e+00 -7.775818455365893556e+01 -6.166123937419135115e-02
3.487399389543542227e+00 1.244756393933732275e+00 -7.775816051627228376e+01 -6.080977251094336206e-02
3.487412467294260576e+00 1.236869205680839023e+00 -7.775458109112945237e+01 -6.081022858519721797e-02
3.523911745757265734e+00 1.141632234358986864e+00 -7.775284008073717246e+01 -6.208976995943009392e-02
3.519197607972074149e+00 1.167204556596051823e+00 -7.775249824585483793e+01 -6.192375901978185160e-02
3.513187731186958374e+00 1.196579832457425274e+00 -7.775174278306377573e+01 -6.171244017281284772e-02
3.514790563569219373e+00 1.189006943525538373e+00 -7.774898989830404616e+01 -6.176876352877615911e-02
3.487752326192575580e+00 1.250176997647274080e+00 -7.774739709264724752e+01 -6.082208144430861774e-02
3.523958451502667621e+00 9.770923780230256206e-01 -7.774714381636718485e+01 -6.209141583958540517e-02
3.533496481834049519e+00 1.081442857674163704e+00 -7.774677833808372895e+01 -6.242798693566803392e-02
3.545469721520797091e+00 9.700593127228338552e-01 -7.774674814940456713e+01 -6.285177773110378618e-02
3.531078411787104798e+00 9.501652690068872475e-01 -7.774275889604317058e+01 -6.234257375094470754e-02
3.492044907525897024e+00 1.171992345443392924e+00 -7.774204510779135546e+01 -6.097188818088775109e-02
3.540605463800643005e+00 9.277785352563451271e-01 -7.774003079967877738e+01 -6.267943525147483264e-02
3.531069562456637279e+00 9.502913785457688389e-01 -7.773991128698463626e+01 -6.234226127453854072e-02
3.505814390025469685e+00 1.227188335916671758e+00 -7.773948485508783790e+01 -6.145367268654827742e-02
3.504153461743385378e+00 1.081110601837676377e+00 -7.773799885952914224e+01 -6.139545741724076328e-02
3.515127700284056633e+00 1.018638878380080603e+00 -7.773795259245653710e+01 -6.178061374652139837e-02
3.540614412295156832e+00 9.281009635750011588e-01 -7.773358613206622181e+01 -6.267975208276088672e-02
3.545846768568162055e+00 9.576094420515959271e-01 -7.773178807774073107e+01 -6.286514653082639348e-02
3.511998163941376205e+00 1.201371193527993153e+00 -7.773168762326955061e+01 -6.167065551763798587e-02
3.540167064925173968e+00 1.029112081749254504e+00 -7.773013131493701167e+01 -6.266391423790459991e-02
3.545897377120028171e+00 9.489223218092813772e-01 -7.772793671650003944e+01 -6.286694104533346872e-02
3.488003334840198200e+00 1.224649767287719015e+00 -7.772640774213542159e+01 -6.083083631928172530e-02
3.505473434330446558e+00 1.073305660751936896e+00 -7.772433299835583398e+01 -6.144171999398248540e-02
3.496068549093724442e+00 1.256103230950712746e+00 -7.772400388872128474e+01 -6.111247649981149666e-02
3.529417246646956663e+00 1.107581050027013125e+00 -7.771968424700939693e+01 -6.228393050464491737e-02
3.534625846771292768e+00 1.072422774769048015e+00 -7.771880109832224548e+01 -6.246789938331839126e-02
3.525297166612340494e+00 1.132590308498929943e+00 -7.771804253620615555e+01 -6.213860056462498088e-02
3.514726253115838972e+00 1.188374574443010312e+00 -7.771747752193991232e+01 -6.176650317170852972e-02
3.513340975261727728e+00 1.028671994200912820e+00 -7.771337113352544179e+01 -6.171782404226514723e-02
3.537148549804566500e+00 9.344296693775293594e-01 -7.771222978927629299e+01 -6.255709931692272907e-02
3.536056229535434969e+00 9.368772651944334839e-01 -7.771217002302584831e+01 -6.251846829218177248e-02
3.536401175976715994e+00 1.059015549954189561e+00 -7.771179016038031762e+01 -6.253066638724749660e-02
3.526709289260153923e+00 9.670292733160945620e-01 -7.771143128754913221e+01 -6.218839205476929533e-02
3.544939352749945982e+00 9.360111511211756108e-01 -7.771029404920651018e+01 -6.283297507337604060e-02
3.488946126818094573e+00 1.209689669170469273e+00 -7.770998889323914227e+01 -6.086372537919491205e-02
3.497391119324571029e+00 1.252617828830535851e+00 -7.770960807601858278e+01 -6.115872320765187997e-02
3.534136314973313375e+00 9.419660871896081700e-01 -7.770904637587460684e+01 -6.245059746406576157e-02
3.504265727900264693e+00 1.081539917526287864e+00 -7.770351631748238219e+01 -6.139939145868186093e-02
3.515616819388169390e+00 1.017262477012176758e+00 -7.770067583442008186e+01 -6.179780810382493744e-02
3.544188763599122272e+00 9.331775252911029828e-01 -7.769987120287160565e+01 -6.280636996011136619e-02
3.542119450271072889e+00 9.296295797568386865e-01 -7.769849876526791377e+01 -6.273305099994323786e-02
3.514648759653107746e+00 1.022383592942627040e+00 -7.769507235849349058e+01 -6.176377951865565097e-02
3.495674835901559696e+00 1.255437972626108234e+00 -7.769121822057104509e+01 -6.109871279177699066e-02
3.533971748219092657e+00 1.076054303040749227e+00 -7.769105568609597867e+01 -6.244478158605354379e-02
3.500759273600957844e+00 1.242790768713597949e+00 -7.768985172880957180e+01 -6.127657745851553678e-02
3.533432977634916039e+00 9.446836562579815633e-01 -7.768972141460290004e+01 -6.242574303718974316e-02
3.490793559565058768e+00 1.258142110547855630e+00 -7.768328617175028228e+01 -6.092819837750446110e-02
3.539426974664441783e+00 9.319478199449856559e-01 -7.768192428586255005e+01 -6.263771654491141760e-02
3.506249856564870981e+00 1.069954468174004747e+00 -7.768089331128142305e+01 -6.146894028330588539e-02
3.543151528438617692e+00 9.320925961958322903e-01 -7.767890473782927074e+01 -6.276961376738456055e-02
3.539843669263545323e+00 1.029370559154827669e+00 -7.767850696985146897e+01 -6.265246601412600980e-02
3.489374659111301735e+00 1.206875183421760367e+00 -7.767694291169561893e+01 -6.087867755824056398e-02
3.516152663753049801e+00 1.015296772422626725e+00 -7.767631774184741289e+01 -6.181664777408834438e-02
3.526771710868916720e+00 9.679181487503977221e-01 -7.767617820425664377e+01 -6.219059350292632793e-02
3.510741237799457348e+00 1.044004134201794498e+00 -7.767386789888232101e+01 -6.162652019392832886e-02
3.526345018530661513e+00 1.124984932922456160e+00 -7.767331076046882288e+01 -6.217554594858006045e-02
3.488296921250735316e+00 1.240673611946151444e+00 -7.767229476988596559e+01 -6.084107705403679622e-02
3.545012693874958210e+00 9.429882835371264926e-01 -7.767136401737647589e+01 -6.283557499867294116e-02
3.528105534213241690e+00 1.114174842236257401e+00 -7.767036467761394647e+01 -6.223764330273051648e-02
3.495968094007658067e+00 1.141565427183746317e+00 -7.766710823117627172e+01 -6.110896457159769452e-02
3.494000927111215127e+00 1.158130405656825568e+00 -7.766606981140571975e+01 -6.104021239327014903e-02
3.491344822387243418e+00 1.257474162020574937e+00 -7.766560169543942038e+01 -6.094744334405106240e-02
3.491410122121847426e+00 1.183052433757838307e+00 -7.766468552009600046e+01 -6.094972320427446966e-02
3.545217224232899422e+00 9.519930845527994068e-01 -7.766291869577985096e+01 -6.284282583498812524e-02
3.543866328629629692e+00 9.362961274701622205e-01 -7.765532855623882824e+01 -6.279494277597424956e-02
3.495626994563769685e+00 1.253884687162702516e+00 -7.765492229456707207e+01 -6.109704042561466680e-02
3.540460802134001383e+00 9.324259729655675066e-01 -7.765467636367966975e+01 -6.267431345723667446e-02
3.529658098090974416e+00 1.103850502766537511e+00 -7.765459501637195672e+01 -6.229243144709596669e-02
3.532214667891664828e+00 1.086927844107430374e+00 -7.765435145116265403e+01 -6.238270230034512198e-02
3.545048141358441818e+00 9.490354861734601188e-01 -7.765273525882891192e+01 -6.283683162274471268e-02
3.543774112712608559e+00 9.852991168133936606e-01 -7.764644165181366020e+01 -6.279167480966019177e-02
3.516572158553745719e+00 1.177263014741966485e+00 -7.764530776477027985e+01 -6.183139873157675326e-02
3.508263164941345824e+00 1.059104621598303986e+00 -7.764428890301110187e+01 -6.153955217242134540e-02
3.544479889865414624e+00 9.734761579851169966e-01 -7.764386457201111114e+01 -6.281668844830171072e-02
3.521780216923415363e+00 1.150128866430118801e+00 -7.764301982160708349e+01 -6.201467948156568627e-02
3.529872807839295579e+00 1.102047412539883364e+00 -7.764240194166751508e+01 -6.230001019761635672e-02
3.493418944190167963e+00 1.255943959124395493e+00 -7.764110627382859775e+01 -6.101987959813374301e-02
3.496210252727714352e+00 1.252198217891856036e+00 -7.764082318779955472e+01 -6.111743065639194811e-02
3.507271210014638374e+00 1.218370079197593991e+00 -7.763998702156300169e+01 -6.150475670298773817e-02
3.542482143058433675e+00 9.341704347112079754e-01 -7.763696719521605871e+01 -6.274589866943935945e-02
3.541201334777040355e+00 1.014299607655752888e+00 -7.763667249699292938e+01 -6.270053446713345913e-02
3.492109533730726856e+00 1.177805038499456947e+00 -7.763355713695762006e+01 -6.097414497786517174e-02
3.540224075541263726e+00 9.337525135652140484e-01 -7.763330600428162143e+01 -6.266593252520998025e-02
3.491983048555197922e+00 1.179179000407540423e+00 -7.763243408996254402e+01 -6.096972805698426534e-02
3.536061433472174276e+00 1.058296296342065901e+00 -7.763189222302609949e+01 -6.251865230644643168e-02
3.538913612016703070e+00 1.035066613242403122e+00 -7.763005178850119137e+01 -6.261954776658554267e-02
3.493026394709528137e+00 1.169026101172372600e+00 -7.762928666614354256e+01 -6.100616697068721866e-02
3.531614022666123009e+00 9.525624929707914301e-01 -7.762495434127399108e+01 -6.236148802545997405e-02
3.533025917795030058e+00 9.483034423717512373e-01 -7.762455488112658486e+01 -6.241136067905707352e-02
3.488926622848595560e+00 1.223776483154896066e+00 -7.762355244559054768e+01 -6.086304489810853008e-02
3.544704870290148691e+00 9.498533040202913336e-01 -7.762276365403545242e+01 -6.282466308729349469e-02
3.539486179026200219e+00 9.350799764811184023e-01 -7.761938249223777575e+01 -6.263981205758745174e-02
3.491742657434401043e+00 1.254628208273818712e+00 -7.761934986567746364e+01 -6.096133392873527568e-02
3.537415187720047705e+00 9.379947213126149652e-01 -7.761910952543136943e+01 -6.256653105156230466e-02
3.530647859968438329e+00 1.096166088970812913e+00 -7.761901280305153250e+01 -6.232737155549856328e-02
3.494462280872511872e+00 1.253818397022038456e+00 -7.761898428621555013e+01 -6.105633316220358819e-02
3.488850750064013795e+00 1.235167106060205855e+00 -7.761621381245201690e+01 -6.086039778111115156e-02
3.491054056391676763e+00 1.253463278949891624e+00 -7.761590650532906466e+01 -6.093729212324391215e-02
3.491454470664941301e+00 1.186057122891956528e+00 -7.761503468135384765e+01 -6.095127160363102842e-02
3.543793592522273439e+00 9.405032821301521073e-01 -7.761433335438529468e+01 -6.279236513200961434e-02
3.501566972508730835e+00 1.237448199748586219e+00 -7.761115517389291085e+01 -6.130485631481978614e-02
3.543485768370851829e+00 9.856977316788522181e-01 -7.761087728593545876e+01 -6.278145695323383846e-02
3.528625106290001145e+00 9.633145770613316117e-01 -7.760645318712992946e+01 -6.225597570370060285e-02
3.544602837187476485e+00 9.573539576625156311e-01 -7.760461898387490010e+01 -6.282104636698754296e-02
3.544314605654928840e+00 9.473869857664581895e-01 -7.760217030240242764e+01 -6.281083011929428084e-02
3.489098179003180977e+00 1.224678443464656930e+00 -7.760214007404914582e+01 -6.086903051361657047e-02
3.543214958614853138e+00 9.391918062739315065e-01 -7.760045536620316398e+01 -6.277186121476027725e-02
3.498374916345452501e+00 1.125762812068474172e+00 -7.760011519671277824e+01 -6.119313527657525842e-02
3.490346058426133879e+00 1.250030984583724525e+00 -7.759983450215128187e+01 -6.091257803785423558e-02
3.492325308211798429e+00 1.177847009906767717e+00 -7.759882339766463133e+01 -6.098168029188315992e-02
3.523234137367467156e+00 9.848124554612718295e-01 -7.759841429038205263e+01 -6.206589393355739503e-02
3.529773114755374142e+00 9.595857122226878477e-01 -7.759788270612500583e+01 -6.229649120824927444e-02
3.517725997454307585e+00 1.009981379498645859e+00 -7.759677401960658472e+01 -6.187198096582950668e-02
3.538954646084612854e+00 9.368385462487389681e-01 -7.759625979525776529e+01 -6.262099993521932917e-02
3.518914851864515025e+00 1.004379833828987101e+00 -7.759381176093580734e+01 -6.191380867336331723e-02
3.516527140567901721e+00 1.175878101979324741e+00 -7.759341003886873978e+01 -6.182981565175331429e-02
3.501221394080758387e+00 1.237796352531274291e+00 -7.759248397757636440e+01 -6.129275625184404941e-02
3.494828546225947630e+00 1.154749099396769285e+00 -7.759035913894385317e+01 -6.106913283757885169e-02
3.544369836531504170e+00 9.640708092361118808e-01 -7.759018748234974794e+01 -6.281278769057180300e-02
3.508359599560806785e+00 1.212400012517178327e+00 -7.758966570891629999e+01 -6.154293539915232925e-02
3.509479703526746874e+00 1.207814594309881029e+00 -7.758966268300855518e+01 -6.158223894733090564e-02
3.544408202225420634e+00 9.591416870740019363e-01 -7.758690346133880666e+01 -6.281414752001419910e-02
3.490488779242269857e+00 1.200501563622903944e+00 -7.758543577848163864e+01 -6.091755959008096633e-02
3.542162241993079608e+00 1.000319979354043820e+00 -7.758397890625735727e+01 -6.273456674300720293e-02
3.519522745248001794e+00 1.001884855211019998e+00 -7.758240258237140097e+01 -6.193520177159014817e-02
3.542552695576368649e+00 9.952062892588748877e-01 -7.757947632858419240e+01 -6.274839800467697792e-02
3.541417026702210702e+00 1.008252490923561284e+00 -7.757857823537946729e+01 -6.270817278508163117e-02
3.523128767843855869e+00 9.859734278771437044e-01 -7.757632169030910063e+01 -6.206218157404484043e-02
3.493761369275413919e+00 1.252013146551811618e+00 -7.757482664958263285e+01 -6.103184252720607328e-02
3.541974168229498954e+00 9.381687903160721431e-01 -7.757457486578016415e+01 -6.272790504202525874e-02
3.529719504720110645e+00 9.606242653269377874e-01 -7.757379736381705015e+01 -6.229459891000792282e-02
3.540163620179308079e+00 9.372605543517635862e-01 -7.757304954436496303e+01 -6.266379228820531666e-02
3.528511335500682744e+00 1.108290449525264343e+00 -7.757181798360559810e+01 -6.225196122378404834e-02
3.536247603738727818e+00 9.424228225834181405e-01 -7.757094072369490334e+01 -6.252523557473947668e-02
3.522552199187165112e+00 9.886898116766419387e-01 -7.756894090013787491e+01 -6.204186997999166370e-02
3.502983128182684425e+00 1.231357313292769318e+00 -7.756764462880650512e+01 -6.135445398166273351e-02
3.531148064153768029e+00 1.090911832393296033e+00 -7.756614559293066691e+01 -6.234503325488451042e-02
3.492161065192903369e+00 1.251037110984842382e+00 -7.756328426777368179e+01 -6.097594452624617578e-02
3.543918795115571729e+00 9.704834373805087955e-01 -7.756252236823823409e+01 -6.279680213186701609e-02
3.521099804814864065e+00 1.151218808173261943e+00 -7.756041412786396450e+01 -6.199071917733636750e-02
