# level_assignment log_likelihood tiebreaker ID
1 -2.208111506575278472e+06 2.010834500282587811e-01 1
19 -7.641155076713793903e+01 2.175202014486173341e-01 2
29 -7.631490159839633236e+01 6.334683329119417117e-02 4
21 -7.632052292304636865e+01 1.555445175511554756e-01 4
27 -7.631493683553753726e+01 8.272280215622775934e-01 2
11 -2.165909790837156947e+02 2.016120031554965442e-01 1
16 -7.792161643907583368e+01 3.779042782440659998e-02 4
9 -9.358042949940659128e+02 4.545780023457623997e-03 4
24 -7.631505155939814244e+01 2.533324397277834095e-01 2
4 -3.939412063643300644e+04 3.341627939318121410e-01 0
27 -7.631493978903532138e+01 1.522780111372398215e-01 2
1 -2.124452414343652315e+06 6.059323727619495559e-01 1
17 -7.641692464448892963e+01 1.054264419527188301e-01 0
8 -4.419429103151368281e+02 2.593870427461229533e-01 0
3 -1.804827394431393768e+05 7.152741198466264771e-01 0
10 -5.136416913608461527e+02 9.236427971287141103e-01 1
7 -3.689220400371868891e+03 4.319695763593470184e-01 1
14 -8.094216662755455616e+01 9.486905932463843838e-01 4
16 -7.809959569307120830e+01 6.400415700341177683e-02 3
5 -3.576811165905706002e+04 9.030195864204193512e-02 4
7 -1.272287434745622159e+04 9.046542575210678866e-03 1
16 -7.801656895626268806e+01 3.631256162328654891e-01 3
24 -7.631510370705933610e+01 4.032480716155746880e-01 4
24 -7.631542375408361067e+01 5.583438830977822676e-01 3
19 -7.632428362833697122e+01 3.467312245458581410e-01 4
15 -7.877486143159237031e+01 3.805309904292109024e-01 3
25 -7.631516227398586238e+01 3.200529686896506076e-01 3
14 -8.640623577659455634e+01 1.703602366234106547e-01 1
29 -7.631490108283962570e+01 1.606377842547773160e-01 1
10 -5.181150172988001259e+02 2.069085131931271138e-01 4
2 -3.177596702947652899e+06 3.788031735659397325e-02 4
22 -7.631531888736684266e+01 2.802478248377138215e-01 1
14 -8.793964845862014101e+01 4.981091031660287438e-01 2
5 -1.044541084576717403e+05 5.055726352045391003e-01 4
29 -7.631489933043212659e+01 6.689594284312486705e-01 3
2 -1.117641723547640868e+05 1.953947748406307527e-01 2
6 -2.700227577537037723e+04 8.804776586556553042e-01 1
28 -7.631490746704892558e+01 2.912682359743267169e-01 3
27 -7.631494073720099891e+01 7.679597559351087899e-01 2
20 -7.631823788241115381e+01 3.947536602705695868e-02 1
13 -7.893294288024250704e+01 6.524161425456981300e-02 4
9 -1.244841705838406824e+03 8.709509258938240572e-01 2
10 -2.923036314420629651e+02 6.737671524941961643e-01 0
5 -1.412593676455757231e+05 1.041671990188568070e-01 2
27 -7.631493822078317635e+01 5.139055876560987279e-01 4
28 -7.631490164302070411e+01 2.498122198220388279e-01 1
8 -1.025901431197971050e+02 2.481312053249719041e-01 0
26 -7.631491309507305232e+01 5.400298187671387362e-01 3
26 -7.631495843014937464e+01 9.963814915045382525e-01 4
29 -7.631490064115706673e+01 9.967214195767661877e-01 4
15 -7.995411071888563015e+01 7.656093751882346865e-01 3
28 -7.631491384273530798e+01 6.061435913726871405e-01 2
24 -7.631507257443277581e+01 4.243833906662579647e-01 4
22 -7.631557563346683537e+01 1.021140048421479152e-01 2
18 -7.631903411873577170e+01 5.298488165227320801e-01 4
8 -2.067297994153238960e+03 5.853181619082425957e-02 4
2 -7.925740077536317986e+05 9.205616438638273280e-01 4
10 -8.370189305153976420e+02 6.085813065663762123e-01 0
22 -7.632139755389196978e+01 7.879523673357003988e-01 3
0 -4.435863441490465164e+09 8.710846030107362026e-01 2
1 -3.610079367024372518e+07 6.529384849892023723e-01 3
0 -1.077567417226480675e+10 1.672173993531875236e-01 2
19 -7.645519732275579372e+01 7.166363521611511800e-01 0
16 -7.668562167800925522e+01 9.238633370931903510e-01 1
13 -1.014315807351661363e+02 8.277919047060218471e-02 1
28 -7.631491191534581731e+01 9.124803177062918991e-01 3
20 -7.633762105914631491e+01 2.787604005375778904e-01 1
22 -7.631897109354868292e+01 1.710969176059497499e-01 3
2 -8.009885726355687948e+05 2.229295815477519982e-01 2
16 -7.781257972625036246e+01 6.309726401841473375e-01 2
19 -7.640108262265181338e+01 8.116390721938664399e-01 4
4 -2.108303848760096880e+05 8.571494177542782200e-02 1
1 -7.964624115611913800e+07 8.538647839019133379e-01 1
29 -7.631490404851246012e+01 7.061719161529870226e-01 2
18 -7.657467725936351144e+01 9.386951249947288467e-01 0
29 -7.631489969021743036e+01 5.934029922155558134e-01 1
23 -7.631513339510217975e+01 9.071843313197156533e-01 3
25 -7.631520833503734025e+01 6.856307969726059826e-01 4
2 -7.218427508531629108e+06 5.913838928489667524e-02 0
13 -1.028131125664371552e+02 5.295273218962545103e-01 4
5 -6.912258291239445680e+04 7.982224561898242365e-01 4
28 -7.631491304064496717e+01 9.015164466527378351e-02 2
17 -7.636016694034736929e+01 3.161035902246381313e-01 1
17 -7.712101309470722299e+01 2.139147572542743347e-01 3
8 -2.453720766776247729e+03 6.724189766636499144e-01 4
29 -7.631489959905633214e+01 3.748526175914612679e-02 1
18 -7.660494229932287169e+01 8.974647054209512476e-01 1
10 -6.133220740140912994e+02 4.137978785180148056e-01 3
29 -7.631490024006268413e+01 2.804043111552345646e-01 4
2 -6.225750694776286371e+06 8.501941526514475989e-01 0
15 -8.171480950025993195e+01 8.215858634585286868e-01 1
23 -7.631635474401437591e+01 4.065170523084784548e-01 2
28 -7.631490438789387554e+01 7.865990861252263044e-02 4
4 -2.153885022230044124e+05 7.577712487245308326e-01 2
27 -7.631490203237748915e+01 4.747377924196159726e-02 4
3 -8.659431396980136633e+05 9.560914958825250665e-02 3
11 -3.186777083551331771e+02 7.084853784340986449e-01 3
8 -3.421249709494629769e+03 2.391610472115779373e-01 4
2 -1.126054124253876880e+07 5.606896819734059623e-01 3
2 -9.849238012123508379e+06 7.763388388567238341e-01 3
25 -7.631515782569333339e+01 2.910831957688502225e-01 1
22 -7.631916339230920698e+01 9.903648025483553774e-02 4
8 -4.674215800593634413e+03 7.962393153623147091e-03 0
27 -7.631491660539163036e+01 5.997620885942472890e-01 4
28 -7.631490157583310463e+01 3.867767242543839745e-01 3
29 -7.631490060951310284e+01 2.557497558594736820e-01 2
14 -7.962655309607477250e+01 1.323986949355523968e-01 1
1 -3.065943912021500245e+07 3.127058642672896349e-01 2
24 -7.631561065364570595e+01 4.102963915050444332e-01 0
22 -7.631669951795831253e+01 4.512082199614830813e-02 2
8 -5.788362768314379537e+03 1.565169528188015136e-01 1
14 -8.081927876401712751e+01 3.242900874976400449e-01 2
21 -7.632765190666410149e+01 5.511337791629236094e-01 1
14 -8.333257103575658675e+01 1.043390954966774142e-01 3
12 -9.604081554047613167e+01 1.778572675058176511e-01 1
15 -7.939649076535310712e+01 4.526950273195120555e-01 1
2 -1.616299060462370981e+06 4.456071536444117243e-03 3
16 -7.685118695574222158e+01 4.321052832277949562e-01 2
11 -3.844127636909241801e+02 4.674062662608373109e-01 2
24 -7.631553341706887750e+01 7.578281911345999822e-01 1
24 -7.631501162343823808e+01 2.309308624304002855e-01 1
2 -1.367793990673578810e+06 2.259552970868390354e-01 3
23 -7.631509542995408424e+01 8.779133214751738690e-01 0
23 -7.631504377056953103e+01 8.510822575646466159e-01 0
8 -6.222033861004278151e+03 4.229443349790045770e-01 0
23 -7.631680293406114401e+01 6.850487696367445478e-01 1
6 -3.926976786343828280e+04 5.293310087539154773e-01 3
26 -7.631492608300914071e+01 4.161192525231364181e-01 4
20 -7.632136957993513704e+01 3.655699860516467004e-01 4
27 -7.631491743861592170e+01 9.155658945908857760e-01 2
10 -8.864631796140515689e+02 1.682139090702994000e-01 4
18 -7.651415653510196080e+01 2.376148313644670454e-02 4
26 -7.631500559584449661e+01 8.135758711431413659e-02 4
29 -7.631489964653712832e+01 8.003895351016538928e-01 4
17 -7.669764353298440085e+01 9.306726739627384504e-01 1
29 -7.631490281158849598e+01 6.273872311161293736e-01 0
26 -7.631499079059773294e+01 9.723167308178215507e-01 4
2 -1.222487036250186356e+05 7.818526565672145878e-01 2
22 -7.631770987603270839e+01 4.041089451991731751e-01 1
11 -2.060366415705071006e+02 4.591731424506959591e-01 3
17 -7.662172601236575531e+01 9.930083161171801009e-01 4
19 -7.631676427732406864e+01 6.184915376600486070e-02 0
9 -2.090670170073341296e+02 6.812278389100452358e-01 3
6 -2.687073565131188298e+04 7.374677431193394916e-01 3
16 -7.645031730535336578e+01 7.204955632914551433e-01 0
8 -2.090349681146255534e+03 1.408905992678981534e-01 0
0 -1.573952277152801037e+09 4.470921913743859943e-01 4
9 -7.829525793300588248e+02 8.934038085577202803e-01 1
6 -3.346367735582694877e+04 2.154165942944872292e-01 0
10 -1.217365090867828599e+02 3.421133444714956617e-01 0
5 -1.289697707605225005e+05 3.605799166306744574e-02 1
0 -1.305020175451249504e+10 7.008061445276910773e-01 4
19 -7.632293796976904332e+01 1.613086624145825682e-02 0
21 -7.632842629574787452e+01 4.238012195310048025e-01 1
29 -7.631490097517124127e+01 3.272596441633898734e-01 0
25 -7.631496773796391153e+01 8.570954409970513721e-01 0
15 -8.087105188475985074e+01 5.631345688477420453e-01 2
2 -2.671632614428590517e+06 8.990537922529158177e-01 0
13 -1.176321718101992957e+02 8.772491784724625319e-01 3
15 -7.741399835999609991e+01 7.510339781173627216e-01 0
11 -2.485822712007379494e+02 1.918891972047589434e-01 3
3 -3.679272648819406750e+05 4.265916872800167015e-02 1
19 -7.637008735025783324e+01 1.256900386637669342e-01 2
27 -7.631493545332006079e+01 1.990192480828296695e-01 2
12 -1.574394968239315631e+02 3.525260900061066849e-01 1
18 -7.660864220704900163e+01 3.465570452657873446e-02 1
10 -3.007757969069682531e+02 9.851902526148673678e-01 1
20 -7.632704026077072967e+01 9.475333471848736977e-01 1
8 -4.864036359657385219e+03 6.653898131089627244e-01 4
29 -7.631490193950297396e+01 7.071409330211102517e-01 0
29 -7.631490312525623665e+01 4.091135647428027489e-01 0
18 -7.639833709251240634e+01 1.017621325109137054e-01 2
15 -7.962023101468088271e+01 2.734355545510052110e-01 0
19 -7.634579329747012366e+01 7.372353802680924051e-02 0
2 -8.133507487551178783e+06 8.802753425575339519e-02 2
5 -9.608869308698923851e+04 1.602273589853137059e-01 2
8 -6.859321892417523486e+03 7.347567127729600633e-01 4
5 -1.303761612446825711e+04 5.604050988642153008e-01 3
23 -7.631532544249449757e+01 8.661033615667959040e-01 2
24 -7.631490282220468657e+01 4.412480991841929989e-01 2
2 -2.924506772693729494e+06 5.840002648342125235e-01 4
10 -7.527412547634221482e+02 7.166175251977826566e-01 0
19 -7.645167183832950286e+01 1.275088299524282931e-01 1
18 -7.653248803925453103e+01 2.091007695351976281e-01 1
1 -3.332207027760449797e+07 1.296427045578544546e-01 4
24 -7.631493325279657824e+01 5.290885968894144531e-01 1
6 -3.695672120056676795e+04 9.764844708217179647e-01 3
20 -7.631986722292792535e+01 9.668119396412205857e-02 0
28 -7.631490098037861003e+01 9.932826052534912131e-01 2
6 -2.572522817313662017e+04 1.460854014249213795e-01 1
25 -7.631495793303264463e+01 8.429559654564643401e-01 4
18 -7.645538451821776960e+01 2.420449936946204028e-01 2
16 -7.640828935654191412e+01 6.084746227449304712e-01 4
4 -7.659466280225955416e+04 6.079229435995580078e-01 4
14 -8.778764575713842078e+01 2.366789134204214662e-01 2
24 -7.631538288160354000e+01 7.814879800788662179e-01 1
11 -1.575387437510376571e+02 7.026813839044461218e-01 0
18 -7.639123512656129833e+01 5.994501218870595949e-02 3
18 -7.661387331065050432e+01 6.974944853546587442e-01 4
20 -7.631615394293311283e+01 5.694755195315543972e-01 1
19 -7.632844309022162577e+01 4.864769078684492154e-01 4
8 -1.182802033584819355e+03 7.308312766646709591e-01 4
9 -1.724448630866568010e+03 3.284160583595839844e-01 1
9 -1.617630175166940717e+03 5.526245273690268967e-01 1
19 -7.640456069050543420e+01 8.378856214236017896e-01 1
12 -1.716114063927064421e+02 8.698598546894060757e-01 2
28 -7.631490998446338381e+01 7.831739075583833420e-01 3
15 -7.675183339233103652e+01 7.679934415572086115e-01 2
5 -1.451643381967880996e+05 3.673103388610872155e-01 0
14 -7.979783675262129350e+01 4.229504360403342766e-01 1
26 -7.631497785115683996e+01 9.920922380533673257e-01 3
19 -7.631614179785771057e+01 5.111963155470250486e-01 3
16 -7.667725548271354796e+01 3.886329827121724478e-01 2
7 -1.157667878133200429e+04 1.048322929124987368e-01 1
22 -7.631527212447858233e+01 3.023094447586428535e-01 4
4 -1.526529220766284852e+05 7.578771654887610509e-01 0
19 -7.643446081844402329e+01 6.272235535538890350e-01 4
26 -7.631494910706791757e+01 6.245284883036852364e-01 2
10 -2.960190532340534446e+02 7.594981332717944955e-01 0
10 -1.959202960906328030e+02 4.334471655779316146e-01 3
3 -3.299268269251417369e+05 7.056603203030182847e-01 0
2 -3.231191607008955325e+05 4.692540312675159697e-01 0
11 -1.753203714979377992e+02 3.430262482015175585e-01 0
13 -9.131332195617686409e+01 8.574875502277110040e-02 0
6 -2.314310253479957100e+04 2.154659735386503516e-01 2
14 -8.851641941220215415e+01 6.243065039676553019e-01 4
24 -7.631533391603615257e+01 3.643717101334977282e-01 3
27 -7.631490115514313288e+01 2.426571141245740526e-01 0
29 -7.631490231431796190e+01 7.667694007005074752e-01 2
1 -3.273702444545372576e+07 6.537396149565820602e-01 3
28 -7.631490629080445842e+01 8.574700632277673096e-01 0
18 -7.634546361006087523e+01 2.963581482182232607e-01 2
27 -7.631490510540206174e+01 4.484750461953130318e-01 4
19 -7.640490290929071193e+01 7.169886866464514341e-01 1
18 -7.653507939481920630e+01 2.936745788869270513e-01 4
4 -1.744442308303516620e+04 3.908882303192185992e-01 4
24 -7.631526917895692463e+01 8.822771379724660967e-01 1
23 -7.631613303520279601e+01 1.465341808661951850e-01 4
17 -7.666855576796631055e+01 4.667049170627726729e-01 3
25 -7.631506601860215255e+01 9.076523423096225507e-01 4
18 -7.641556369367329182e+01 4.978112177546307748e-01 3
28 -7.631490661017491561e+01 4.330159263391135660e-01 1
3 -3.412115900159731391e+05 4.830966555101277038e-01 4
25 -7.631499978497632242e+01 9.778354410612672964e-01 4
16 -7.692916688445285445e+01 8.614135968671495780e-01 2
1 -3.455839267585725989e+06 1.764983784724223348e-01 1
20 -7.634412389198763549e+01 8.146500447345039753e-01 2
9 -1.068363234103641616e+03 8.398551444219148898e-01 3
20 -7.631785908735136559e+01 3.446558624153679418e-01 0
11 -3.021793901607728685e+02 2.558015703975868860e-01 3
15 -8.030485555452227686e+01 6.982401322588280834e-01 4
24 -7.631510137582702669e+01 6.017794959865483406e-01 4
14 -7.753915799776041240e+01 9.536821355855089610e-01 3
29 -7.631490224353947838e+01 6.704549550305235472e-01 0
21 -7.632654130498440281e+01 9.140780119426262784e-01 3
2 -1.260170123243842646e+07 8.683604626905599977e-01 1
20 -7.631939247606727861e+01 9.170632814764934082e-03 4
11 -2.632749397590751528e+02 7.543411287694414824e-01 0
7 -1.364974031650348661e+04 5.122860607264173582e-01 0
2 -1.197801132383351028e+07 9.356008621983333828e-01 0
6 -2.850553549002652653e+04 6.455186794943004180e-01 2
3 -2.910752889205508982e+05 7.103715415863950389e-01 2
29 -7.631490039971167505e+01 2.353836423906619513e-01 2
12 -1.118680747311831709e+02 8.210263415919879515e-01 3
17 -7.696482905452386092e+01 7.825158310983213461e-01 0
16 -7.825832644068354682e+01 7.851438745654615303e-01 2
11 -3.724079108996714922e+02 5.716225394266694071e-01 2
14 -8.779539307832118311e+01 5.578740971606339638e-01 4
16 -7.654417022535267279e+01 4.554654249149447942e-02 2
12 -1.359070548957041638e+02 3.521459178038979232e-01 2
11 -1.985357353415930390e+02 6.380636510004298323e-01 3
11 -1.324681786357309079e+02 6.482962411564785477e-01 2
14 -8.981033995379432611e+01 9.409830667825370698e-01 2
5 -7.688394854413456051e+04 6.931828867903861990e-01 1
2 -8.940779092907033861e+06 1.375134232676780144e-01 1
25 -7.631510599717057630e+01 5.914329663672975856e-01 3
25 -7.631505098932635178e+01 4.455650433118831799e-01 0
16 -7.805823563990617231e+01 6.808375376271111890e-01 1
28 -7.631490276078399404e+01 7.862930910220455871e-02 3
19 -7.641699345245206132e+01 6.671311712090716162e-01 1
7 -9.467793533484060390e+03 3.735909692128878135e-01 0
19 -7.639337813220845419e+01 8.663572088439978058e-01 1
8 -6.509240231234469320e+03 3.767003459246640595e-01 4
3 -1.304524076319975546e+06 1.860962711958422666e-01 4
1 -4.756350865105631202e+07 2.801996341686073255e-01 0
23 -7.631590981537667062e+01 7.370370627247635475e-01 1
1 -5.741285459802059457e+06 4.541332188249198598e-01 4
20 -7.631813965366595198e+01 5.481576662652959397e-01 3
3 -8.939912010162232036e+04 6.364181607272900720e-01 0
21 -7.631595134410750347e+01 5.553034937353624745e-01 1
21 -7.631801036756110079e+01 6.257843686125181826e-01 3
18 -7.665289246529496836e+01 9.863036690991444644e-01 3
14 -8.435431420117504331e+01 4.938196998691647965e-01 3
6 -7.884481237260856687e+03 8.668257208870127073e-01 1
13 -9.182114759486304933e+01 2.010656071281276269e-01 0
16 -7.751365558037730352e+01 7.379297043512558218e-01 2
13 -8.671075683614009222e+01 7.381791082286347228e-02 0
29 -7.631490472966609673e+01 2.469062004776246266e-01 4
17 -7.647360570051492346e+01 5.811806761839058977e-01 4
24 -7.631512486293087250e+01 2.880995388484413056e-01 3
25 -7.631518260853883362e+01 9.861906016535958441e-01 4
20 -7.635882657261720396e+01 3.704869021713536603e-01 3
19 -7.640975555183329959e+01 6.417243538703235606e-01 0
2 -1.336727286860388704e+06 9.128732199554878690e-01 0
15 -7.806965255144427829e+01 7.286880043037793908e-02 4
14 -7.671159699807529364e+01 3.321275330069619613e-01 0
15 -7.785523423006608823e+01 7.641655100641872034e-01 4
18 -7.633793512080583810e+01 9.832487796321719431e-01 4
7 -1.439288184689776244e+04 8.813863282756552175e-01 1
1 -1.435873734592746012e+07 6.329400306113215358e-01 4
13 -1.170155972727190345e+02 2.790412105004679844e-01 4
18 -7.650266487973073026e+01 9.147712023037053441e-01 1
24 -7.631519034683225300e+01 1.074641484782272727e-01 3
22 -7.631652018158686701e+01 1.945795074199629937e-02 2
23 -7.631632307173465790e+01 3.347776039440149010e-01 0
8 -3.105759796583904517e+03 1.283424800668230004e-01 2
19 -7.638734369918861944e+01 6.972662953060829727e-01 0
8 -4.829287499848220250e+03 3.880901714729669827e-01 3
4 -3.120456238829063950e+05 9.427806624418537673e-01 0
19 -7.632311587637346406e+01 6.841070121687100603e-01 4
13 -1.193187370164502852e+02 1.253466592822150005e-01 4
4 -1.617603673903820745e+05 4.669280494072662879e-01 4
13 -1.027998900747734154e+02 7.277537418475214792e-02 1
23 -7.631672332133841508e+01 1.275016940584940972e-01 1
7 -1.880703993844584147e+03 5.728797364051738672e-01 2
23 -7.631717324227709298e+01 2.530017116356497731e-02 0
27 -7.631490196941931003e+01 5.374330657534358568e-01 0
26 -7.631499641551592106e+01 7.318809208380379072e-01 0
6 -2.721179576322775756e+04 8.415955993222017373e-01 0
6 -4.007423993512263405e+04 8.829400271726974836e-01 0
12 -1.378527429298280254e+02 5.370910739206156137e-01 1
23 -7.631556514966315774e+01 7.860728023406284848e-01 3
12 -1.877979286097281886e+02 6.851212747178383466e-01 4
9 -1.512047369147894187e+03 8.840483275171273636e-01 2
9 -6.200121981789952770e+02 7.615939964968232445e-03 2
26 -7.631498521312374805e+01 8.927465179440514653e-01 3
18 -7.649590432678104435e+01 2.256584530608909123e-01 0
25 -7.631500305382084548e+01 9.959821176595254899e-01 0
12 -9.723184076076783811e+01 4.050739901811963861e-01 2
2 -2.669192656073126127e+05 3.213001799231013922e-01 2
20 -7.634198874179526229e+01 3.686839468368887651e-01 0
26 -7.631493905879364092e+01 6.797207058444628691e-01 0
19 -7.638019485052936375e+01 1.856963485036762229e-01 1
16 -7.826224718821397630e+01 4.336716428769063492e-01 3
27 -7.631490674486687453e+01 2.239899569729116857e-01 1
22 -7.632093561950614458e+01 8.638141852200960091e-01 1
23 -7.631567405121845127e+01 2.255101980219063051e-01 1
4 -4.533798317034777137e+05 9.142721672431824986e-01 3
0 -1.964106676070231572e+07 1.684135249130286616e-01 0
18 -7.642591104936860802e+01 4.758640014657571360e-01 0
15 -8.138905446550845113e+01 6.357488587885251619e-02 1
13 -1.116946820173090913e+02 2.216851521733008701e-01 0
20 -7.631559148125825232e+01 1.846399840417857763e-01 3
4 -2.963408167380611412e+05 1.534692802229855602e-01 2
13 -1.049017447946084189e+02 5.896413229388639543e-01 4
1 -8.580912563553364575e+07 2.728347757141730279e-01 2
9 -7.159625597277531597e+02 4.311945631954365310e-01 4
14 -8.989116637730695913e+01 2.241294831582231750e-01 4
22 -7.631999868573007006e+01 3.745645923183720249e-01 0
15 -7.836363732215272648e+01 2.424044169480625843e-01 3
20 -7.633065630437479854e+01 5.041015277243675596e-01 2
24 -7.631544909655966080e+01 2.126711861393411063e-01 3
28 -7.631491368188217450e+01 2.324942126997308067e-01 2
24 -7.631546878866612360e+01 8.153752510105113371e-01 4
8 -3.897908219149642719e+03 8.489516189549938252e-01 1
2 -5.336639287302182987e+06 5.660096533105618555e-01 2
10 -7.894367742990269790e+02 6.307723282429078537e-01 2
12 -1.484775462189737709e+02 6.577290961951751669e-01 2
26 -7.631490354984788382e+01 5.932869755492281572e-01 4
18 -7.646247568469479461e+01 6.760927603136348552e-01 3
12 -1.496984261118003019e+02 4.017989171375949131e-01 1
3 -1.252872535119396867e+06 7.047030415870494391e-01 2
22 -7.631728106335202710e+01 8.904722068819981295e-03 3
15 -8.029377084757120997e+01 3.057411186492930977e-01 4
20 -7.632796095046205664e+01 7.973968709721276915e-02 3
10 -8.459288139872717238e+02 8.412736038040268260e-01 2
11 -3.108935280665393748e+02 9.315437172502791796e-01 2
26 -7.631495466795806237e+01 1.267552802893661401e-01 3
17 -7.701910854923889360e+01 7.879704756555933054e-01 2
4 -1.858127851418444770e+05 2.620925331673025216e-01 1
24 -7.631520204548706943e+01 8.237288550535561138e-02 2
2 -9.345984048831377178e+06 8.213568484914216539e-01 1
0 -1.643846671384260654e+09 3.681608241353839794e-01 3
13 -9.182904961309496628e+01 6.798059194296760532e-01 4
1 -1.242499241009966470e+06 1.563748894319516580e-01 1
10 -1.571373308739794368e+02 3.687081661978940383e-01 3
10 -1.370952697786249814e+02 6.292722694989646426e-01 3
13 -1.085399045983342603e+02 7.245727792180419735e-01 4
5 -1.333810532376746123e+05 9.963816632114004257e-01 2
27 -7.631492460769388231e+01 4.499543514494028784e-01 4
20 -7.635766092956302487e+01 2.741050590905521056e-01 2
21 -7.632607974236198345e+01 5.057380186367086417e-01 0
25 -7.631515619585842103e+01 5.381483826699883233e-01 3
16 -7.764000201929754041e+01 5.872397773138793298e-02 3
20 -7.632846970189228841e+01 8.435958500741460586e-01 0
9 -1.406198649634389994e+03 7.777377022246160232e-01 3
2 -6.010046955652589910e+06 1.412513576230414736e-01 4
17 -7.696485894175268072e+01 6.382897206082632779e-02 3
1 -7.336653685219375789e+07 5.108071905552442615e-01 3
19 -7.638532164571145699e+01 8.805445462122898359e-01 1
1 -5.531723407571984082e+07 1.018279063691758246e-01 4
1 -1.789341266824379936e+07 4.006032144113009785e-01 0
3 -3.436922357378796733e+03 1.713218429308822621e-01 3
11 -1.813811076850324753e+02 6.000038540089042138e-02 3
12 -1.744179903247656682e+02 3.477351729275797165e-01 0
7 -3.592565574642645061e+03 7.931289840614971220e-01 3
14 -7.958270776362380161e+01 8.000410119412496579e-01 1
4 -1.262385065290979692e+05 9.730979594572968239e-01 2
13 -8.962720482321466875e+01 2.106201412655545890e-01 2
15 -7.906898436150470388e+01 3.046715966233355943e-01 1
10 -3.257211235553202187e+02 6.784456011648853924e-01 2
4 -3.412851669306216063e+05 1.999422448220878890e-01 3
6 -1.006085281025230324e+04 8.770098500991539980e-01 3
1 -1.009398830599479028e+06 1.624640255967512714e-01 3
3 -1.840185058861830737e+06 2.247368499604789349e-01 0
14 -8.441677436823621861e+01 1.250712394891060342e-01 3
22 -7.632040910982448167e+01 7.055335860262226255e-01 4
29 -7.631490465979342730e+01 8.045971481566642769e-01 3
0 -1.146360892023390770e+10 9.933301342140687940e-02 1
0 -1.945939972853202438e+10 7.410470687343350127e-01 1
6 -4.198454304935070104e+04 5.029700674395334303e-01 2
10 -9.036896389194507719e+02 3.928713997746577924e-01 4
1 -5.649356577531963587e+06 7.757519985109159188e-01 0
11 -3.865303000779280183e+02 6.341452609634927740e-01 2
0 -2.272058191743935013e+10 2.368479656781188325e-01 1
17 -7.681778009332893475e+01 4.147828755575739823e-01 3
25 -7.631503998052669147e+01 2.958868918459974795e-01 0
17 -7.642425238132514664e+01 2.436109537154385052e-01 4
24 -7.631495191139829615e+01 9.829531518135060653e-01 3
26 -7.631496026093714136e+01 6.653193337179450495e-01 4
0 -1.078933687899917603e+10 8.064230274992478797e-01 1
0 -2.247644868137536621e+10 8.415185722671878477e-01 1
0 -4.218615711969211578e+10 7.543672120938158532e-01 1
14 -8.503821452388622504e+01 4.224195328612347922e-01 0
16 -7.759661666614246656e+01 8.323563682823257315e-01 2
10 -7.800318846827327661e+02 6.877984293985808240e-01 3
10 -9.579909487693070105e+02 3.676048907353912654e-02 2
0 -2.538484449220503616e+10 4.934190882616312224e-01 1
0 -4.075811013906994629e+10 6.099189142959019483e-01 1
0 -6.349764475224244690e+10 1.871316246894987323e-01 1
8 -1.864062473241596081e+03 1.383403148884684575e-01 0
3 -1.291303275653257733e+06 5.438934581577865579e-01 3
6 -4.763522198656514956e+04 8.289266397300525391e-01 3
0 -8.369333645590093994e+10 2.605419000558251152e-01 1
23 -7.631726099437594257e+01 1.833700263070161540e-01 3
13 -1.143260339272432162e+02 3.495978095541989461e-01 0
24 -7.631495937615991920e+01 1.797548431101936850e-01 3
22 -7.631524790193660124e+01 7.903517840535281280e-01 4
7 -5.660471363231195028e+03 6.413072029937419427e-02 0
20 -7.632446450469598176e+01 8.199230344923789104e-01 3
15 -8.125678007055850571e+01 4.525194195858963653e-01 4
4 -1.842156269530234567e+05 9.532922587282129934e-01 4
10 -8.830330967142447207e+02 8.287307519286053470e-01 3
0 -8.946932093813363647e+10 9.723488278272034435e-01 1
2 -4.177666992605458945e+06 4.891809635711145965e-02 3
0 -7.053638417703543091e+10 9.776045938933446422e-01 1
17 -7.708268994822871889e+01 1.928593162402477967e-01 0
15 -7.829245662126103866e+01 5.442861811494648094e-01 3
28 -7.631489940808566530e+01 6.341794998710182929e-01 3
13 -1.063527644631044922e+02 5.156745000519368238e-01 4
29 -7.631490018338072900e+01 3.171879111052379185e-01 0
21 -7.631621566993888450e+01 1.601891583317431866e-01 4
10 -6.618419242195527659e+02 2.483701256682962211e-01 2
27 -7.631492929952898407e+01 4.227836678922449187e-01 0
12 -1.848818038965838468e+02 2.841344317246871642e-01 2
27 -7.631492314315889303e+01 2.779591733634596551e-01 0
7 -1.267191093043662841e+04 5.561229609111961736e-01 4
0 -1.665998520126875000e+11 8.770082449725704610e-01 1
27 -7.631492613686029358e+01 1.226785980307137786e-01 2
0 -2.712938850786624451e+11 2.353170510973501273e-01 1
24 -7.631557858147917273e+01 6.106214381502619304e-01 3
17 -7.682578038673078424e+01 5.725389349649785409e-01 4
15 -7.920742690734040536e+01 8.776669425422483073e-01 4
22 -7.631824819725412112e+01 2.098321364640656772e-01 4
8 -1.454332430211349219e+03 7.334616568601646236e-01 3
1 -5.535810621857525781e+06 3.517990121507938994e-01 4
0 -1.546550322857804871e+11 9.137975590409893600e-01 1
0 -1.150949203535941467e+11 7.414992218686609071e-01 1
0 -9.202024055306297302e+10 9.718793324568347769e-02 1
27 -7.631491369755272558e+01 8.300957899245858806e-01 4
28 -7.631491380721408291e+01 9.290889210832040668e-01 2
3 -6.555645326096212957e+05 8.779051787801228635e-01 4
